domain,case_id,delay_chips,rank,condition_number,residual_norm,coefficients_json,status
TEX,TEX.positive.d300.p-03.single,-0.3,5,1.0450322812119908,28992.778187580632,"{""13"": [-0.33776273579979393, 0.27634039204367955], ""16"": [-1.2170574511044696, -0.08592053935023056], ""19"": [-0.3154447783391873, 0.023254715932119627], ""3"": [-0.3638324784742975, 0.6985830858911132], ""30"": [24.412838511701942, 6.604689627945063]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.29,5,1.0444944592148828,28852.90768614452,"{""13"": [-0.334751868853791, 0.27824580782290737], ""16"": [-1.2162823298219656, -0.09828589464767641], ""19"": [-0.33201225190203826, 0.02401864421509667], ""3"": [-0.3461273781821145, 0.6864203851749431], ""30"": [25.023348566393203, 6.770141418070775]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.28,5,1.0445459782827615,28709.33496184016,"{""13"": [-0.3536265056269869, 0.2673392989580332], ""16"": [-1.205776690999214, -0.08471326092925935], ""19"": [-0.3164441213221334, -0.003212541614252811], ""3"": [-0.3237486236611333, 0.6849786346164848], ""30"": [25.632813982893115, 6.933869877639599]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.27,5,1.0442299252508178,28560.737182137822,"{""13"": [-0.32789953731340504, 0.2600821622360439], ""16"": [-1.1974832538289013, -0.08653122326435703], ""19"": [-0.3008615228257718, 0.008717863440093664], ""3"": [-0.318965153687437, 0.6863068924457407], ""30"": [26.24577299565426, 7.0997534138719525]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.26,5,1.0449454384793675,28407.85983999563,"{""13"": [-0.32390159531961094, 0.23728235249905583], ""16"": [-1.187567657709468, -0.0857910052256936], ""19"": [-0.2810682763447605, 0.029663713298926638], ""3"": [-0.29918014459994985, 0.6808126734066047], ""30"": [26.85879774248598, 7.265138696346695]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.25,5,1.0443555177672954,28252.45042358552,"{""13"": [-0.3160256930280091, 0.24284159427907281], ""16"": [-1.1815980906407564, -0.08631744290736525], ""19"": [-0.29209756094032324, 0.014358077671760342], ""3"": [-0.2817786170557742, 0.6618730652866478], ""30"": [27.463859448857157, 7.42869069303601]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.24,5,1.044706832968167,28090.462538305124,"{""13"": [-0.3313958447303134, 0.22994132939126227], ""16"": [-1.1681716477950472, -0.0644587282127644], ""19"": [-0.2776278354791686, -0.010530809264806583], ""3"": [-0.25688846304081897, 0.6620683837531023], ""30"": [28.077746259118395, 7.593718326257268]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.23,5,1.0438294093785192,27924.414341496453,"{""13"": [-0.3260142596287626, 0.21772947301644174], ""16"": [-1.1467479437675154, -0.061894218124121665], ""19"": [-0.2676506505279315, -0.0017613208865545666], ""3"": [-0.26479088018632047, 0.6494834463008149], ""30"": [28.689656421235636, 7.758911531367417]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.22,5,1.0445543784655302,27753.821289564017,"{""13"": [-0.31581612099864415, 0.2073410390164601], ""16"": [-1.1243136975891765, -0.06589106741316719], ""19"": [-0.248652774414934, 0.015766195745074093], ""3"": [-0.24196930222644983, 0.6356823341334494], ""30"": [29.30208609427019, 7.924470063080305]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.21,5,1.044257239401296,27577.92152604983,"{""13"": [-0.3068896286800966, 0.20573640106200497], ""16"": [-1.1066335012129338, -0.06490020675390999], ""19"": [-0.24920472437984906, 0.007110049105058108], ""3"": [-0.22708931942805616, 0.6158340574179691], ""30"": [29.916012769061176, 8.090234021296455]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.2,5,1.044726973954712,27399.74937079277,"{""13"": [-0.3178989821430074, 0.20427184157662445], ""16"": [-1.077197621129171, -0.05785179393049763], ""19"": [-0.2394125128502906, -0.019264308959676166], ""3"": [-0.20122524771285477, 0.6220587127498942], ""30"": [30.521080464753705, 8.253229850867992]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.19,5,1.0441670944331103,27213.668211843087,"{""13"": [-0.31245349057041566, 0.2014996057652341], ""16"": [-1.060580322344821, -0.05700296044600689], ""19"": [-0.2229108065280437, -0.017526576263400206], ""3"": [-0.20675927013792122, 0.6058833483578963], ""30"": [31.136598742587882, 8.419341947050702]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.18,5,1.0444486443034442,27024.10641893521,"{""13"": [-0.2989457614919316, 0.19078929032573488], ""16"": [-1.0369823869027217, -0.059228595732667824], ""19"": [-0.20944447071786076, 0.00954247201414987], ""3"": [-0.1850147447528028, 0.5987539789504572], ""30"": [31.74762080735958, 8.584450383855703]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.17,5,1.0444242213966228,26828.882947138078,"{""13"": [-0.28509766520734836, 0.18963821944871545], ""16"": [-1.0209452057264248, -0.05690269041384585], ""19"": [-0.2030694772839074, -0.009486537526610403], ""3"": [-0.16450817734830564, 0.5755265594287605], ""30"": [32.36008761650633, 8.749871550188281]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.16,5,1.0446052027928947,26629.918740360285,"{""13"": [-0.29933305992961157, 0.18737366618089912], ""16"": [-0.9939800290532208, -0.05133198825741007], ""19"": [-0.19460367726591313, -0.024095522603994023], ""3"": [-0.1484001783269715, 0.578654264217423], ""30"": [32.96752448683688, 8.913512641080706]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.15,5,1.0443099450041868,26425.430369096768,"{""13"": [-0.28764665998724676, 0.18142498683662822], ""16"": [-0.9750277122142971, -0.05410338846889775], ""19"": [-0.180650116404488, -0.02833558533256053], ""3"": [-0.15181892215008339, 0.5619762510439327], ""30"": [33.576428353557375, 9.077885919323741]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.14,5,1.0448484376171525,26211.923829852374,"{""13"": [-0.2748003467713723, 0.17821076101957253], ""16"": [-0.9550985135970327, -0.05152687655620732], ""19"": [-0.16254973944443, 0.0003650177140933505], ""3"": [-0.13099711195273273, 0.5635152325978946], ""30"": [34.195688673522774, 9.245311584666027]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.13,5,1.0442120923628133,25995.12503879638,"{""13"": [-0.26823601455030294, 0.1668584055272397], ""16"": [-0.9329024924941216, -0.0470049221670988], ""19"": [-0.16549484781969137, -0.018327107818315046], ""3"": [-0.1117244664248999, 0.5348761174019713], ""30"": [34.80793775720609, 9.410590294503315]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.12,5,1.0448709824366602,25774.42029057074,"{""13"": [-0.2784085484980594, 0.1648292547021325], ""16"": [-0.9101268154217539, -0.04596818995205287], ""19"": [-0.15017933389538843, -0.03291138566024819], ""3"": [-0.09079169935357317, 0.5365326312954091], ""30"": [35.41527162464174, 9.574184845658793]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.11,5,1.0444719965325433,25546.254457553256,"{""13"": [-0.2690542509617298, 0.1661998800242585], ""16"": [-0.8914626624072551, -0.044675782710792374], ""19"": [-0.13279286924238437, -0.0408174680608734], ""3"": [-0.09806779447713086, 0.5234642169638973], ""30"": [36.02679309688845, 9.73927218142021]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.1,5,1.0447571359854215,25309.431958861125,"{""13"": [-0.2511077221976327, 0.1595987352317092], ""16"": [-0.8672249649737662, -0.048867600550693585], ""19"": [-0.12229398263072544, -0.01996086669115274], ""3"": [-0.08785485180348208, 0.5236231498904178], ""30"": [36.64543045405577, 9.906424348204299]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.09,5,1.0442992361231038,25068.682733043435,"{""13"": [-0.25126717512191893, 0.1517266194017766], ""16"": [-0.8454588907244218, -0.044123559465799746], ""19"": [-0.12420722699613304, -0.0350725808298823], ""3"": [-0.06703850126987035, 0.503025896316884], ""30"": [37.25793506962369, 10.071623583906915]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.08,5,1.044953417525226,24825.767984085855,"{""13"": [-0.2537023645234776, 0.14114170658401196], ""16"": [-0.8280471389874721, -0.03837469048673275], ""19"": [-0.11773226681625633, -0.05381540453761799], ""3"": [-0.06187697396155608, 0.5039517995860675], ""30"": [37.86010260279435, 10.233710345007403]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.07,5,1.0444517453978581,24572.555102176277,"{""13"": [-0.2471261361742797, 0.15214437230946215], ""16"": [-0.7989069132978499, -0.03946177320762038], ""19"": [-0.09524538295738098, -0.05643025916000312], ""3"": [-0.0682023110475577, 0.4858777631529699], ""30"": [38.47129816866321, 10.399002802377227]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.06,5,1.0445886001753555,24309.004663070467,"{""13"": [-0.23406034350552807, 0.14201111942068123], ""16"": [-0.7824742339926481, -0.04546686446649208], ""19"": [-0.08384144003082888, -0.045689781758335886], ""3"": [-0.06164863258867951, 0.4973058644106223], ""30"": [39.090853265069704, 10.56634495036915]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.05,5,1.0444107335613282,24043.65144057946,"{""13"": [-0.230815309969757, 0.12744609038478374], ""16"": [-0.7635501708792807, -0.037306175451366434], ""19"": [-0.08023903578879657, -0.05006186083410306], ""3"": [-0.04653626545670074, 0.47289563100821624], ""30"": [39.69874828897313, 10.73012330639029]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.04,5,1.0448344179110134,23769.912030428317,"{""13"": [-0.23197266025825053, 0.12564840439422612], ""16"": [-0.7439593858678577, -0.034369436351634634], ""19"": [-0.09820309030055188, -0.061537077781381164], ""3"": [-0.040754627030251074, 0.4693230992622333], ""30"": [40.30898260887892, 10.894538648051578]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.03,5,1.044520473774889,23486.813695743287,"{""13"": [-0.22903771311152396, 0.13017331787029893], ""16"": [-0.7139705527348253, -0.03696852234048545], ""19"": [-0.06795975790037331, -0.07182982307289429], ""3"": [-0.051623041962591945, 0.45021286929276977], ""30"": [40.92313079535135, 11.060751680138754]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.02,5,1.0443266770711679,23194.54008177254,"{""13"": [-0.21792128111207099, 0.12267278134476256], ""16"": [-0.6963037123053398, -0.0399782304863316], ""19"": [-0.07071346604020369, -0.06174226812296333], ""3"": [-0.051624714866901816, 0.45412608346808864], ""30"": [41.54013116721677, 11.227408532344269]}",PASS
TEX,TEX.positive.d300.p-03.single,-0.01,5,1.0443238247833615,22902.70496503307,"{""13"": [-0.21002986965286152, 0.10812857094740846], ""16"": [-0.6768777401116325, -0.033489709699795846], ""19"": [-0.06629906596523474, -0.0584519135379844], ""3"": [-0.047712653099031305, 0.42439624023030853], ""30"": [42.14014995485171, 11.389190726943898]}",PASS
TEX,TEX.positive.d300.p-03.single,0.0,5,1.0446931727278874,22594.72106910442,"{""13"": [-0.2100978516490477, 0.11062363771309297], ""16"": [-0.6536696361049349, -0.03199740985294989], ""19"": [-0.0855555416195942, -0.07196788145401842], ""3"": [-0.050542929252871065, 0.4188233613104005], ""30"": [42.7556542287244, 11.555141086999662]}",PASS
TEX,TEX.positive.d300.p-03.single,0.01,5,1.0447302366440505,22281.8420422672,"{""13"": [-0.21343240004014116, 0.11468000606782781], ""16"": [-0.6308537709568804, -0.03353007056940964], ""19"": [-0.0515783489331653, -0.08799395176633637], ""3"": [-0.0590985022740736, 0.39612781979826206], ""30"": [43.36364217405622, 11.71945648842775]}",PASS
TEX,TEX.positive.d300.p-03.single,0.02,5,1.044408703920094,21954.899026641728,"{""13"": [-0.20330394747559777, 0.10240203716910903], ""16"": [-0.6148922138091416, -0.03807698730003087], ""19"": [-0.054930288819185984, -0.08154863051594184], ""3"": [-0.05971480812592756, 0.392105964925058], ""30"": [43.98108651734531, 11.886078539302543]}",PASS
TEX,TEX.positive.d300.p-03.single,0.03,5,1.0447852192514298,21626.779781089957,"{""13"": [-0.18798410615697672, 0.09475915955731798], ""16"": [-0.5914264938134614, -0.03207316572095682], ""19"": [-0.045365408703388316, -0.07275589983943057], ""3"": [-0.050634196989634006, 0.372971400246178], ""30"": [44.58364639515115, 12.04878955080916]}",PASS
TEX,TEX.positive.d300.p-03.single,0.04,5,1.044598362877765,21283.077039298758,"{""13"": [-0.191377197205986, 0.09458522962417634], ""16"": [-0.5635754517964542, -0.028425958347304908], ""19"": [-0.06226694222430558, -0.08669643604575644], ""3"": [-0.05936046200248592, 0.3604382296889713], ""30"": [45.19595193406554, 12.21386367636045]}",PASS
TEX,TEX.positive.d300.p-03.single,0.05,5,1.044922371629059,20928.405517129795,"{""13"": [-0.19689307418392096, 0.08837905833902147], ""16"": [-0.5457805144289792, -0.029501613405066303], ""19"": [-0.025912388405976546, -0.09582359838601091], ""3"": [-0.06349121329341138, 0.340777701627995], ""30"": [45.809465671405924, 12.379511107330837]}",PASS
TEX,TEX.positive.d300.p-03.single,0.06,5,1.044317601188772,20564.444539679494,"{""13"": [-0.17990907459154531, 0.08221778471336894], ""16"": [-0.5269333134439754, -0.03269758759100075], ""19"": [-0.03888436728026836, -0.08545960792900124], ""3"": [-0.07106425484672346, 0.3327172349402604], ""30"": [46.419906001084506, 12.544349707024864]}",PASS
TEX,TEX.positive.d300.p-03.single,0.07,5,1.0448834978710404,20190.164445159015,"{""13"": [-0.17139232094732648, 0.07535154567706007], ""16"": [-0.5054612649771557, -0.020902349333878457], ""19"": [-0.027211568812920833, -0.07501889167968752], ""3"": [-0.05593505472957349, 0.3249470407393338], ""30"": [47.02899901590909, 12.70870024902061]}",PASS
TEX,TEX.positive.d300.p-03.single,0.08,5,1.0445343429126779,19803.139936189375,"{""13"": [-0.17258661417745122, 0.07561351630583066], ""16"": [-0.47702760780071346, -0.027028989266883532], ""19"": [-0.05312831120089212, -0.08168768699743173], ""3"": [-0.07032076039178756, 0.30532851283157764], ""30"": [47.638164513262836, 12.873241117696981]}",PASS
TEX,TEX.positive.d300.p-03.single,0.09,5,1.044684248944784,19401.326697969736,"{""13"": [-0.18325082510778573, 0.0733727980287792], ""16"": [-0.4598728445715499, -0.024062786435433598], ""19"": [-0.02815172617357838, -0.0954278075974053], ""3"": [-0.064997556783738, 0.2880822478011928], ""30"": [48.25072646026215, 13.038488577713409]}",PASS
TEX,TEX.positive.d300.p-03.single,0.1,5,1.0438878293055394,18984.37591318221,"{""13"": [-0.16444048808606196, 0.07033266805535408], ""16"": [-0.4344045425384569, -0.026574068395421428], ""19"": [-0.03701292586472049, -0.08659795474407558], ""3"": [-0.07845101698580316, 0.2742754673690279], ""30"": [48.864930569231, 13.204466711408736]}",PASS
TEX,TEX.positive.d300.p-03.single,0.11,5,1.0452200216306857,18559.110143501344,"{""13"": [-0.1447018040386709, 0.050292402837180374], ""16"": [-0.41991518683768503, -0.019443548532728634], ""19"": [-0.019515162915636836, -0.06934956822920534], ""3"": [-0.06881017979364978, 0.2735978771371005], ""30"": [49.47090885554308, 13.368015758989939]}",PASS
TEX,TEX.positive.d300.p-03.single,0.12,5,1.044568422927085,18111.66083159542,"{""13"": [-0.1374027903027721, 0.06373764983381407], ""16"": [-0.39265663827814656, -0.021155005801943714], ""19"": [-0.04368335070761171, -0.07523247329703928], ""3"": [-0.07535584275227611, 0.24936628535231567], ""30"": [50.08492756446879, 13.534099136285827]}",PASS
TEX,TEX.positive.d300.p-03.single,0.13,5,1.0444709833706767,17649.71220542896,"{""13"": [-0.14039759424650347, 0.05873647098655866], ""16"": [-0.370113569049842, -0.015538089173866065], ""19"": [-0.024244967509651175, -0.08643270331352121], ""3"": [-0.06940250805772884, 0.24022140286992272], ""30"": [50.69611052923571, 13.698781546337665]}",PASS
TEX,TEX.positive.d300.p-03.single,0.14,5,1.044208051514011,17169.107791066705,"{""13"": [-0.13150716093108103, 0.06287576842433], ""16"": [-0.35212752218317245, -0.013146629054092364], ""19"": [-0.02525367527973225, -0.07497458051741351], ""3"": [-0.08551542014581885, 0.22384512602942505], ""30"": [51.30757556212449, 13.864146543972543]}",PASS
TEX,TEX.positive.d300.p-03.single,0.15,5,1.045165407985823,16669.01839494135,"{""13"": [-0.11543895853927316, 0.03348065788413171], ""16"": [-0.33439106507794425, -0.015091212433435655], ""19"": [-0.010766225326776882, -0.05284779086053059], ""3"": [-0.07603188613991207, 0.21754556985718004], ""30"": [51.919060332671144, 14.029160789660093]}",PASS
TEX,TEX.positive.d300.p-03.single,0.16,5,1.0445649189241184,16149.79384497846,"{""13"": [-0.1069407352305028, 0.0459886042136092], ""16"": [-0.3117147900040263, -0.014737149964934205], ""19"": [-0.037347661671014894, -0.057297009714371766], ""3"": [-0.08469885820599987, 0.19463962818132713], ""30"": [52.52695780442512, 14.193397487079302]}",PASS
TEX,TEX.positive.d300.p-03.single,0.17,5,1.0445857097087368,15602.979011643938,"{""13"": [-0.10738304446849639, 0.04641481389851541], ""16"": [-0.2821296464781626, -0.010837859198005695], ""19"": [-0.01935928740827302, -0.06729105609281229], ""3"": [-0.07188714739068752, 0.19358669602877143], ""30"": [53.13945236689694, 14.358560678619979]}",PASS
TEX,TEX.positive.d300.p-03.single,0.18,5,1.0442596464877123,15033.303211082477,"{""13"": [-0.10086882249965384, 0.05069857035588349], ""16"": [-0.26114735486503743, -0.010756517861785681], ""19"": [-0.01749396246599405, -0.05144314911645322], ""3"": [-0.08275199553623015, 0.18644872895305592], ""30"": [53.74799607096351, 14.523101302858866]}",PASS
TEX,TEX.positive.d300.p-03.single,0.19,5,1.0449620598413842,14428.811217354027,"{""13"": [-0.08232157845828114, 0.020878014216307823], ""16"": [-0.24885765720369454, -0.016373042120963365], ""19"": [-0.0010293344151191721, -0.02738483446448815], ""3"": [-0.06092266426305722, 0.1816591247504337], ""30"": [54.362415130655016, 14.689011018503601]}",PASS
TEX,TEX.positive.d300.p-03.single,0.2,5,1.04435696788907,13795.290104827918,"{""13"": [-0.07499295525396986, 0.030960462542562843], ""16"": [-0.2249762575350538, -0.012446016769527947], ""19"": [-0.03306808289092288, -0.03502213839993794], ""3"": [-0.06330959663788811, 0.15473762248787623], ""30"": [54.97171379778535, 14.853589503579574]}",PASS
TEX,TEX.positive.d300.p-03.single,0.21,5,1.0447128885421333,13122.445163959577,"{""13"": [-0.07072113011223166, 0.03214135603156652], ""16"": [-0.19601565866013412, -0.0013445712744992423], ""19"": [-0.015924633728691597, -0.04822664113051894], ""3"": [-0.04311505359867255, 0.16182870077660205], ""30"": [55.58240877557262, 15.018235515571535]}",PASS
TEX,TEX.positive.d300.p-03.single,0.22,5,1.0439455663850843,12404.546919599337,"{""13"": [-0.06901012527306942, 0.03577157769061342], ""16"": [-0.17127738354589261, -0.004473498381540253], ""19"": [-0.012545131049829532, -0.03515642124421665], ""3"": [-0.060049581810633405, 0.14677204172393843], ""30"": [56.1932139190859, 15.183398977471011]}",PASS
TEX,TEX.positive.d300.p-03.single,0.23,5,1.0447108138448145,11630.629430889485,"{""13"": [-0.04797873981548415, 0.011613201988968194], ""16"": [-0.1602100018825723, -0.007997438528915577], ""19"": [0.0031990930531385904, -0.008186985298513009], ""3"": [-0.03531617898744353, 0.12863300576903525], ""30"": [56.807177366708146, 15.349129660884842]}",PASS
TEX,TEX.positive.d300.p-03.single,0.24,5,1.0444714637092167,10793.494270924104,"{""13"": [-0.043356762080559726, 0.012034595401186425], ""16"": [-0.13553200540509006, -0.00023622958357747247], ""19"": [-0.019923738282817516, -0.011856250529130873], ""3"": [-0.03613788575416373, 0.09785937888678495], ""30"": [57.419460182269155, 15.514379276663854]}",PASS
TEX,TEX.positive.d300.p-03.single,0.25,5,1.0447033216317354,9890.116012369754,"{""13"": [-0.03347301940777692, 0.016789436438343797], ""16"": [-0.10310547657534569, 0.002241219819594045], ""19"": [-0.005382094917073148, -0.027132671651426504], ""3"": [-0.017635823272229106, 0.09224553807748201], ""30"": [58.022639465190615, 15.677095133298202]}",PASS
TEX,TEX.positive.d300.p-03.single,0.26,5,1.0443932573014745,8858.37984935433,"{""13"": [-0.03560058136523347, 0.01485679642847226], ""16"": [-0.08615258846505489, -0.0011886009741379922], ""19"": [-0.0007365633152282723, -0.017702672523350536], ""3"": [-0.03135796230597313, 0.06824997083546704], ""30"": [58.64043489422292, 15.844072073563403]}",PASS
TEX,TEX.positive.d300.p-03.single,0.27,5,1.044573173576788,7692.288871422296,"{""13"": [-0.01714958690712897, 0.001749471198364624], ""16"": [-0.0713461863251902, -0.005459119865574286], ""19"": [0.01375858232029314, 0.004131232163880797], ""3"": [-0.007155632407922343, 0.054813086127924064], ""30"": [59.25080030660136, 16.00891120221451]}",PASS
TEX,TEX.positive.d300.p-03.single,0.28,5,1.0444337496256308,6286.094399875371,"{""13"": [-0.00802767113993115, -0.0014498626504688115], ""16"": [-0.047274320134595295, 0.003103358837268276], ""19"": [-0.0009370958511154275, 0.005448317682109006], ""3"": [-0.0027068574265144067, 0.030653068296994965], ""30"": [59.86566817048937, 16.17476364951004]}",PASS
TEX,TEX.positive.d300.p-03.single,0.29,5,1.0446611080739197,4465.409774957893,"{""13"": [0.00016839159950099105, -0.004113886613097628], ""16"": [-0.022302330668385127, 0.005342746544895813], ""19"": [-0.006082695442536821, -0.0006834192595094868], ""3"": [0.005833940466113648, 0.013021298817444574], ""30"": [60.47177382679012, 16.338325013476954]}",PASS
TEX,TEX.positive.d300.p-03.single,0.3,5,1.044381899292267,200.6817984984354,"{""13"": [0.0005151464815917766, 0.0002751518674788498], ""16"": [-0.0010774504182312382, 0.0003189958668643048], ""19"": [-2.919214114995375e-05, -0.00048556793520864746], ""3"": [8.144625705934018e-06, -0.0001493175527956086], ""30"": [61.081644729255075, 16.50329902853366]}",PASS
TEX,TEX.positive.d300.p-03.single,0.31,5,1.0448575696682392,4490.340843445762,"{""13"": [0.011205056877864324, -0.007309069098103832], ""16"": [0.0339826738377275, -0.0002774860599201547], ""19"": [0.005983397433896079, 0.030944357352625847], ""3"": [0.01565856465004841, -0.018668969853490123], ""30"": [60.46402541131569, 16.33637374153444]}",PASS
TEX,TEX.positive.d300.p-03.single,0.32,5,1.044274688353709,6315.818114776356,"{""13"": [0.003111019344629691, -0.012340217133854994], ""16"": [0.08447148425379118, 0.007399217948157567], ""19"": [-0.01729756219150036, 0.02093138256565503], ""3"": [0.023082455921309454, -0.051270517931465594], ""30"": [59.85187139671062, 16.170607688109694]}",PASS
TEX,TEX.positive.d300.p-03.single,0.33,5,1.0449217905028283,7704.248941577506,"{""13"": [0.0028016267700207024, -0.01479441696600955], ""16"": [0.12017579887393702, 0.0034728647121861464], ""19"": [-0.02284786505959183, 0.018177386415962355], ""3"": [0.02199849497880483, -0.07289933897558025], ""30"": [59.241842543335416, 16.005595914577267]}",PASS
TEX,TEX.positive.d300.p-03.single,0.34,5,1.0445817044400392,8873.672065200879,"{""13"": [-0.0036964853426927516, -0.005713080886146312], ""16"": [0.1671424441775298, 0.0018980987115105057], ""19"": [-0.0191988703954, 0.022520453706182945], ""3"": [0.017710232420982994, -0.0952680805022446], ""30"": [58.62780329400033, 15.839531902433283]}",PASS
TEX,TEX.positive.d300.p-03.single,0.35,5,1.0447889051774844,9902.769618804736,"{""13"": [0.00904751578686845, -0.007608332117325904], ""16"": [0.20622986764220508, -0.007443673735220759], ""19"": [-0.02141093583451481, 0.04131003343727879], ""3"": [0.02490549372589093, -0.11856444947333765], ""30"": [58.00944450968179, 15.672644069882853]}",PASS
TEX,TEX.positive.d300.p-03.single,0.36,5,1.0443902295768255,10818.681855954785,"{""13"": [-0.005382326070353694, -0.016630532093594292], ""16"": [0.2529142180185528, -0.002190487744415641], ""19"": [-0.041839988550473654, 0.03508454199932627], ""3"": [0.039549511418427725, -0.14804040664191326], ""30"": [57.3953667960767, 15.506281955854123]}",PASS
TEX,TEX.positive.d300.p-03.single,0.37,5,1.0450029462148214,11635.115750668689,"{""13"": [0.0011945955647655463, -0.01768300761215022], ""16"": [0.283723542259218, -0.00229985049419148], ""19"": [-0.054025495901167266, 0.0389149195501764], ""3"": [0.027796795050641213, -0.17490697676144717], ""30"": [56.79605627656125, 15.344225515329027]}",PASS
TEX,TEX.positive.d300.p-03.single,0.38,5,1.0445240688212618,12411.926608713324,"{""13"": [-0.0075794548265293755, -0.0069632930337591254], ""16"": [0.33990804858428364, -0.001958037941500373], ""19"": [-0.04247730168795325, 0.05897275082944446], ""3"": [0.025607566770983792, -0.1907054882271767], ""30"": [56.17854935885514, 15.17719486356683]}",PASS
TEX,TEX.positive.d300.p-03.single,0.39,5,1.0446592485647637,13135.1439071681,"{""13"": [0.0012335157656453842, -0.017029579152955825], ""16"": [0.3776638916985371, -0.014538983323266233], ""19"": [-0.05818279402990872, 0.07050173580427524], ""3"": [0.030959252851291728, -0.2206910903279967], ""30"": [55.56119680536438, 15.010484251471366]}",PASS
TEX,TEX.positive.d300.p-03.single,0.4,5,1.0445053668679374,13803.248759285982,"{""13"": [-0.0032821642885582283, -0.026069035819558124], ""16"": [0.417242105835268, -0.004445485122376173], ""19"": [-0.0663213615179369, 0.07664500118293865], ""3"": [0.04096517405155451, -0.24368053467932724], ""30"": [54.95322318886945, 14.845777379397134]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.4,5,1.0448044920067212,97653.20182519074,"{""13"": [-18.63226951797289, 36.212214394640455], ""16"": [-0.751357229255639, 1.4188144304406138], ""19"": [25.748500030008184, 8.07731254216169], ""3"": [30.374026364223038, -16.519368995718573], ""30"": [11.938090896372922, -5.3497678440730985]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.39,5,1.0441659736389934,97331.0291057917,"{""13"": [-19.272211246942422, 37.34914737615405], ""16"": [-0.6720742700464287, 1.3854339737393047], ""19"": [26.64805828566963, 8.339856094043116], ""3"": [31.40380883560641, -17.04634924997886], ""30"": [12.289867034387434, -5.468232428055328]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.38,5,1.044684110534445,96994.0142652987,"{""13"": [-19.923837289066984, 38.53608655890155], ""16"": [-0.6430597925415601, 1.3530202454104712], ""19"": [27.51385767131388, 8.583892945161555], ""3"": [32.393976620596206, -17.627157742093335], ""30"": [12.748241973228504, -5.6204618199970255]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.37,5,1.0444561500067384,96645.43661260411,"{""13"": [-20.5520725129258, 39.769635854636434], ""16"": [-0.6886145539351157, 1.3355505688826335], ""19"": [28.40408737603521, 8.86564541210912], ""3"": [33.36007089315615, -18.199032216681243], ""30"": [13.119886590895554, -5.793969969765409]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.36,5,1.0446109488242243,96278.53188982616,"{""13"": [-21.209868965136764, 40.928487263819356], ""16"": [-0.7116461100292846, 1.359949666204501], ""19"": [29.284488393865598, 9.194905774156782], ""3"": [34.40945234973614, -18.758517230150385], ""30"": [13.53147879963031, -6.007555422589783]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.35,5,1.0437670070995753,95909.77085139633,"{""13"": [-21.841965581626933, 42.05042961126048], ""16"": [-0.6310401185816252, 1.323506842776835], ""19"": [30.185278507460644, 9.441879230068313], ""3"": [35.451987027881515, -19.26188078083883], ""30"": [13.893312478706719, -6.1063951799913045]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.34,5,1.0450027783588676,95523.9211365019,"{""13"": [-22.51286973737373, 43.25267374537203], ""16"": [-0.5644410231869567, 1.304206775851294], ""19"": [31.0531980535771, 9.678857583885803], ""3"": [36.442221401622504, -19.85054443354879], ""30"": [14.341141606762282, -6.224399966145326]}",PASS
TEX,TEX.positive.d300.p-06.four,-0.33,5,1.0445189292978476,95123.6454721463,"{""13"": [-23.113918243429676, 44.48681050905414], ""16"": [-0.619436971723794, 1.2779580257433008], ""19"": [31.93488567094305, 9.954196378585397], ""3"": [37.42624395248683, -20.419330880488342], ""30"": [14.739902114845943, -6.4246774529210775]}",PASS
