scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,cn0_db_hz,carrier_lock,raw_power,prompt_magnitude,method,budget,score
cleanStatic,calibration,65,65.03468032,4,30,,,,,,,dense_one_source_residual,187,2.7727999784940227
cleanStatic,calibration,65,65.03468032,4,30,,,,,,,analytic_two_source_glrt,187,1.4279635600958838
cleanStatic,calibration,65,65.03468032,4,30,,,,,,,previous_acaf_r1_proxy,187,0.005309972912073135
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,raw_power_only,0,5574278.2841300005
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,prompt_magnitude_only,0,4392757.082691843
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,epl_3_complex,3,0.00024578622363096944
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,fixed_9_delay_tap_complex,9,0.000231206277027643
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,dense_one_source_residual,187,0.2840109153101509
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,analytic_two_source_glrt,187,0.09191745681966726
cleanStatic,calibration,65,64.99066344,5,6,,,,,,,previous_acaf_r1_proxy,187,0.0004957724013365805
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,raw_power_only,0,5586637.8384960005
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,prompt_magnitude_only,0,4621414.9480612455
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,epl_3_complex,3,0.0009750739628547322
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,fixed_9_delay_tap_complex,9,0.0005771352739677852
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,dense_one_source_residual,187,0.9768390001894394
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,analytic_two_source_glrt,187,0.3846854164390424
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,previous_acaf_r1_proxy,187,0.002116834744811058
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,raw_power_only,0,5573525.3031979995
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,prompt_magnitude_only,0,2465065.186127213
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,epl_3_complex,3,0.0016330807258636063
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,fixed_9_delay_tap_complex,9,0.0014881059670366196
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,dense_one_source_residual,187,1.6846169181221429
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,analytic_two_source_glrt,187,0.6152274146366699
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,previous_acaf_r1_proxy,187,0.0037710329052060843
cleanStatic,calibration,65,65.005658,8,13,,,,,,,raw_power_only,0,5562712.826012
cleanStatic,calibration,65,65.005658,8,13,,,,,,,prompt_magnitude_only,0,6101283.075084004
cleanStatic,calibration,65,65.005658,8,13,,,,,,,epl_3_complex,3,0.0005963693815912403
cleanStatic,calibration,65,65.005658,8,13,,,,,,,fixed_9_delay_tap_complex,9,0.0003577091142110135
cleanStatic,calibration,65,65.005658,8,13,,,,,,,dense_one_source_residual,187,0.3622536451424279
cleanStatic,calibration,65,65.005658,8,13,,,,,,,analytic_two_source_glrt,187,0.27154327403220535
cleanStatic,calibration,65,65.005658,8,13,,,,,,,previous_acaf_r1_proxy,187,0.0006048877257853746
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,raw_power_only,0,5573538.705062
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,prompt_magnitude_only,0,4536132.439795313
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,epl_3_complex,3,0.00013463348508972362
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,fixed_9_delay_tap_complex,9,0.00042995846070787775
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,dense_one_source_residual,187,0.558853044457071
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,analytic_two_source_glrt,187,0.20646118370376615
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,previous_acaf_r1_proxy,187,0.0010577001376077533
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,raw_power_only,0,5573946.886056
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,prompt_magnitude_only,0,6628180.450337416
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,epl_3_complex,3,6.045344331353712e-05
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,fixed_9_delay_tap_complex,9,5.235162325924652e-05
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,dense_one_source_residual,187,0.11567328694889245
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,analytic_two_source_glrt,187,0.011652331877436126
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,previous_acaf_r1_proxy,187,0.00021016628306824714
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,raw_power_only,0,5486266.983829999
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,prompt_magnitude_only,0,4685925.9878126
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,epl_3_complex,3,0.0006468853741867461
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,fixed_9_delay_tap_complex,9,0.0005142072679854765
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,dense_one_source_residual,187,0.5497811183888548
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,analytic_two_source_glrt,187,0.23656081119047656
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,previous_acaf_r1_proxy,187,0.001062999595887959
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,raw_power_only,0,5530965.684408
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,prompt_magnitude_only,0,5778477.285897407
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,epl_3_complex,3,0.0003048503733510302
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,fixed_9_delay_tap_complex,9,0.0002283432150581271
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,dense_one_source_residual,187,0.37056013854623915
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,analytic_two_source_glrt,187,0.18713152236073988
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,previous_acaf_r1_proxy,187,0.0009303021361120045
cleanStatic,calibration,66,66.00137,3,20,,,,,,,raw_power_only,0,5506962.864545999
cleanStatic,calibration,66,66.00137,3,20,,,,,,,prompt_magnitude_only,0,2263720.300211407
cleanStatic,calibration,66,66.00137,3,20,,,,,,,epl_3_complex,3,0.0026026583803713398
cleanStatic,calibration,66,66.00137,3,20,,,,,,,fixed_9_delay_tap_complex,9,0.00161384405242349
cleanStatic,calibration,66,66.00137,3,20,,,,,,,dense_one_source_residual,187,1.3953968207263527
cleanStatic,calibration,66,66.00137,3,20,,,,,,,analytic_two_source_glrt,187,0.6219885387367827
cleanStatic,calibration,66,66.00137,3,20,,,,,,,previous_acaf_r1_proxy,187,0.002337509300559759
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,raw_power_only,0,5571456.684254
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,prompt_magnitude_only,0,2288173.4346765215
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,epl_3_complex,3,0.0006870264252211976
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,fixed_9_delay_tap_complex,9,0.0007498355392216729
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,dense_one_source_residual,187,1.5899894176094418
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,analytic_two_source_glrt,187,0.5559480189361619
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,previous_acaf_r1_proxy,187,0.002789190737530589
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,raw_power_only,0,5487046.621808001
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,prompt_magnitude_only,0,4512897.420711877
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,epl_3_complex,3,0.00034593050521320085
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,fixed_9_delay_tap_complex,9,0.00018933836694847857
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,dense_one_source_residual,187,0.2383204699719091
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,analytic_two_source_glrt,187,0.07444651630297172
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,previous_acaf_r1_proxy,187,0.00043249010923318565
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,raw_power_only,0,5487472.520496
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,prompt_magnitude_only,0,4490602.946840539
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,epl_3_complex,3,0.0012716130337368902
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,fixed_9_delay_tap_complex,9,0.0005165563924579055
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,dense_one_source_residual,187,1.3509121000758786
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,analytic_two_source_glrt,187,0.3714609316204227
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,previous_acaf_r1_proxy,187,0.003380747511982918
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,raw_power_only,0,5486157.139282001
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,prompt_magnitude_only,0,2273685.051444172
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,epl_3_complex,3,0.00169216893648449
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,fixed_9_delay_tap_complex,9,0.0024326312273580336
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,dense_one_source_residual,187,3.059544176982297
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,analytic_two_source_glrt,187,1.607662008285143
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,previous_acaf_r1_proxy,187,0.005916469264775515
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,raw_power_only,0,5534842.97145
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,prompt_magnitude_only,0,6389386.512413008
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,epl_3_complex,3,6.917633759829661e-06
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,fixed_9_delay_tap_complex,9,3.382688631424087e-05
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,dense_one_source_residual,187,0.18231794438960863
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,analytic_two_source_glrt,187,0.026723469964719193
cleanStatic,calibration,66,66.00965684,8,13,,,,,,,previous_acaf_r1_proxy,187,0.0003887088969349861
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,raw_power_only,0,5515269.655564
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,prompt_magnitude_only,0,4423688.886667076
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,epl_3_complex,3,0.0006056246659773649
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,fixed_9_delay_tap_complex,9,0.00042376824892161074
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,dense_one_source_residual,187,0.275857594609189
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,analytic_two_source_glrt,187,0.057769661786537335
cleanStatic,calibration,66,66.00248572,9,19,,,,,,,previous_acaf_r1_proxy,187,0.0005587001796811819
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,raw_power_only,0,5486938.198736
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,prompt_magnitude_only,0,6666828.289715259
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,epl_3_complex,3,0.00011628254694914888
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,fixed_9_delay_tap_complex,9,5.019337781335146e-05
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,dense_one_source_residual,187,0.08818129785859083
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,analytic_two_source_glrt,187,0.007373613439659657
cleanStatic,calibration,66,65.99061976,10,23,,,,,,,previous_acaf_r1_proxy,187,0.0001706538168946281
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,raw_power_only,0,5542456.485510001
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,prompt_magnitude_only,0,4957680.626316105
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,epl_3_complex,3,0.0006935157007602817
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,fixed_9_delay_tap_complex,9,0.0004948103154732941
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,dense_one_source_residual,187,0.4512152189248573
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,analytic_two_source_glrt,187,0.22701766444163804
cleanStatic,calibration,67,66.99832244,0,16,,,,,,,previous_acaf_r1_proxy,187,0.0009208049159497023
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,raw_power_only,0,5564273.037649999
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,prompt_magnitude_only,0,5805967.01801429
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,epl_3_complex,3,0.00046849400620207023
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,fixed_9_delay_tap_complex,9,0.0002923689874830129
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,dense_one_source_residual,187,0.45603732958633325
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,analytic_two_source_glrt,187,0.17749954369908333
cleanStatic,calibration,67,66.99053688,2,3,,,,,,,previous_acaf_r1_proxy,187,0.0009266174747608602
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,raw_power_only,0,5536423.573074
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,prompt_magnitude_only,0,2347452.3228857247
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,epl_3_complex,3,0.00044583433099608074
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,fixed_9_delay_tap_complex,9,0.0004297124347201991
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,dense_one_source_residual,187,1.443926918051152
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,analytic_two_source_glrt,187,0.23759202157114956
cleanStatic,calibration,67,67.00337188,3,20,,,,,,,previous_acaf_r1_proxy,187,0.0029537498485296965
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,raw_power_only,0,5498465.125077999
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,prompt_magnitude_only,0,2172047.563146894
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,epl_3_complex,3,0.0005266290034027246
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,fixed_9_delay_tap_complex,9,0.0007666299062464218
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,dense_one_source_residual,187,1.3155682891241764
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,analytic_two_source_glrt,187,0.27291400948880096
cleanStatic,calibration,67,67.08268464,4,30,,,,,,,previous_acaf_r1_proxy,187,0.0026357783935964108
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,raw_power_only,0,5539061.110413999
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,prompt_magnitude_only,0,4558901.6471182
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,epl_3_complex,3,0.000248626260188278
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,fixed_9_delay_tap_complex,9,0.00029940186778675535
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,dense_one_source_residual,187,0.5332960736988285
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,analytic_two_source_glrt,187,0.20140344251363984
cleanStatic,calibration,67,66.99966416,5,6,,,,,,,previous_acaf_r1_proxy,187,0.0009832230862230062
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,raw_power_only,0,5536513.950777999
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,prompt_magnitude_only,0,4508350.661968736
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,epl_3_complex,3,0.0023671359096728247
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,fixed_9_delay_tap_complex,9,0.0010450130365042692
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,dense_one_source_residual,187,1.8940713130356335
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,analytic_two_source_glrt,187,1.1846964286533637
cleanStatic,calibration,67,67.00317872,6,7,,,,,,,previous_acaf_r1_proxy,187,0.0034881175961345434
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,raw_power_only,0,5564343.921526
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,prompt_magnitude_only,0,2306930.176327076
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,epl_3_complex,3,0.0004489218768974124
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,fixed_9_delay_tap_complex,9,0.00048117181800616564
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,dense_one_source_residual,187,0.9662025410288441
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,analytic_two_source_glrt,187,0.25194814816195743
cleanStatic,calibration,67,66.99036896,7,10,,,,,,,previous_acaf_r1_proxy,187,0.0018208009423688054
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,raw_power_only,0,5565945.145176001
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,prompt_magnitude_only,0,6331623.6635290785
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,epl_3_complex,3,0.00035195497448881557
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,fixed_9_delay_tap_complex,9,0.0003030091486097766
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,dense_one_source_residual,187,0.26022668643218344
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,analytic_two_source_glrt,187,0.1312597825929969
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,previous_acaf_r1_proxy,187,0.0005786968977190554
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,raw_power_only,0,5545390.468333999
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,prompt_magnitude_only,0,4538405.442202713
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,epl_3_complex,3,0.0007346796274476823
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,fixed_9_delay_tap_complex,9,0.0003822361878213541
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,dense_one_source_residual,187,0.27451010700317113
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,analytic_two_source_glrt,187,0.05390887260245633
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,previous_acaf_r1_proxy,187,0.0005011563771404326
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,raw_power_only,0,5565368.373118
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,prompt_magnitude_only,0,6550776.710323536
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,epl_3_complex,3,0.000412886030798684
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,fixed_9_delay_tap_complex,9,0.00040519123915663786
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,dense_one_source_residual,187,0.31868953169173975
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,analytic_two_source_glrt,187,0.16762464083714285
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,previous_acaf_r1_proxy,187,0.0005806693807244301
cleanStatic,calibration,69,68.995326,0,16,,,,,,,raw_power_only,0,5584206.780929999
cleanStatic,calibration,69,68.995326,0,16,,,,,,,prompt_magnitude_only,0,4874387.844936115
cleanStatic,calibration,69,68.995326,0,16,,,,,,,epl_3_complex,3,0.0025089279102050205
cleanStatic,calibration,69,68.995326,0,16,,,,,,,fixed_9_delay_tap_complex,9,0.001895324817984659
cleanStatic,calibration,69,68.995326,0,16,,,,,,,dense_one_source_residual,187,1.4637948886284693
cleanStatic,calibration,69,68.995326,0,16,,,,,,,analytic_two_source_glrt,187,1.026043398871102
cleanStatic,calibration,69,68.995326,0,16,,,,,,,previous_acaf_r1_proxy,187,0.0027629989199340343
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,raw_power_only,0,5569479.2170359995
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,prompt_magnitude_only,0,5919250.204934481
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,epl_3_complex,3,9.709303450297625e-05
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,fixed_9_delay_tap_complex,9,0.0001160726081977967
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,dense_one_source_residual,187,0.2367766348983861
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,analytic_two_source_glrt,187,0.07065413048544777
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,previous_acaf_r1_proxy,187,0.0005531753413379192
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,raw_power_only,0,5586883.625892
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,prompt_magnitude_only,0,2371794.239396058
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,epl_3_complex,3,0.0007280854577854191
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,fixed_9_delay_tap_complex,9,0.001794245334638944
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,dense_one_source_residual,187,1.482889598984987
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,analytic_two_source_glrt,187,0.4967400418922292
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,previous_acaf_r1_proxy,187,0.0026297620497643948
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,raw_power_only,0,5555547.973768
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,prompt_magnitude_only,0,2112292.6270640874
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,epl_3_complex,3,0.0019195253701224043
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,fixed_9_delay_tap_complex,9,0.0011483136589936238
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,dense_one_source_residual,187,1.9833351119646239
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,analytic_two_source_glrt,187,0.5102647153775253
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,previous_acaf_r1_proxy,187,0.004205672070384026
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,raw_power_only,0,5587614.175902
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,prompt_magnitude_only,0,4665763.487612971
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,epl_3_complex,3,0.00045244553312678376
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,fixed_9_delay_tap_complex,9,0.0005293249015712437
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,dense_one_source_residual,187,0.4168999334039264
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,analytic_two_source_glrt,187,0.08986273210242818
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,previous_acaf_r1_proxy,187,0.0006183718214742839
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,raw_power_only,0,5587722.535081999
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,prompt_magnitude_only,0,4781266.450411683
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,epl_3_complex,3,0.0006961351086292475
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,fixed_9_delay_tap_complex,9,0.0004649007460880363
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,dense_one_source_residual,187,0.7975112538934968
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,analytic_two_source_glrt,187,0.22553150831110946
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,previous_acaf_r1_proxy,187,0.0014402595115825534
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,raw_power_only,0,5588283.767902
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,prompt_magnitude_only,0,2301539.5963575477
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,epl_3_complex,3,0.0003836337277215765
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,fixed_9_delay_tap_complex,9,0.0006224401832750424
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,dense_one_source_residual,187,1.0360414215721365
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,analytic_two_source_glrt,187,0.14251756438440244
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,previous_acaf_r1_proxy,187,0.0015330648748204112
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,raw_power_only,0,5581660.593918
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,prompt_magnitude_only,0,6231996.773920654
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,epl_3_complex,3,0.00027568466442472634
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,fixed_9_delay_tap_complex,9,0.00016409898300848172
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,dense_one_source_residual,187,0.27312479916134386
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,analytic_two_source_glrt,187,0.08574552939255345
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,previous_acaf_r1_proxy,187,0.0005021205288358033
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,raw_power_only,0,5574119.564188001
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,prompt_magnitude_only,0,4332176.306490112
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,epl_3_complex,3,0.0002375961404276717
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,fixed_9_delay_tap_complex,9,0.00019804750904125
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,dense_one_source_residual,187,0.3937126030200224
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,analytic_two_source_glrt,187,0.0904266476233892
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,previous_acaf_r1_proxy,187,0.0007686616736464202
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,raw_power_only,0,5586760.08233
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,prompt_magnitude_only,0,6500541.65574546
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,epl_3_complex,3,0.00013279233147836872
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,fixed_9_delay_tap_complex,9,0.00010185067191759575
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,dense_one_source_residual,187,0.17219465619482702
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,analytic_two_source_glrt,187,0.0359421279537728
cleanStatic,calibration,69,68.99062064,10,23,,,,,,,previous_acaf_r1_proxy,187,0.0003711726167239249
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,raw_power_only,0,5568105.617842
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,prompt_magnitude_only,0,4882280.581237879
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,epl_3_complex,3,0.0008817373640490884
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,fixed_9_delay_tap_complex,9,0.0008017094095567113
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,dense_one_source_residual,187,0.9059106161159668
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,analytic_two_source_glrt,187,0.6181136177048411
cleanStatic,calibration,70,70.0023278,0,16,,,,,,,previous_acaf_r1_proxy,187,0.001989479176700115
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,raw_power_only,0,5579674.648582001
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,prompt_magnitude_only,0,5943063.703002185
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,epl_3_complex,3,0.0007289883691926842
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,fixed_9_delay_tap_complex,9,0.00041530720790296016
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,dense_one_source_residual,187,0.44808102573787534
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,analytic_two_source_glrt,187,0.27175838089224214
cleanStatic,calibration,70,69.99053548,2,3,,,,,,,previous_acaf_r1_proxy,187,0.0010287475306540728
cleanStatic,calibration,70,69.99137752,3,20,,,,,,,raw_power_only,0,5579268.988001999
cleanStatic,calibration,70,69.99137752,3,20,,,,,,,prompt_magnitude_only,0,2458613.142834276
cleanStatic,calibration,70,69.99137752,3,20,,,,,,,epl_3_complex,3,0.0017247245986549695
cleanStatic,calibration,70,69.99137752,3,20,,,,,,,fixed_9_delay_tap_complex,9,0.0015248040821475314
