prn,window_bin_s,tap_E4_rel_prompt_mean,tap_E3_rel_prompt_mean,tap_E2_rel_prompt_mean,tap_E_rel_prompt_mean,tap_P_rel_prompt_mean,tap_L_rel_prompt_mean,tap_L2_rel_prompt_mean,tap_L3_rel_prompt_mean,tap_L4_rel_prompt_mean,window_start_s,window_end_s,tap_layout,label,run_id
6,236.5,0.5404404,0.687734,0.81982267,0.9327118,1.0,0.9301859,0.78971463,0.66547745,0.5269755,236.5,237.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,237.0,0.5377277,0.6878664,0.8084121,0.922315,1.0,0.93607473,0.8015017,0.67746866,0.54567707,237.0,237.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,237.5,0.5373584,0.6723025,0.81729263,0.93076605,1.0,0.923442,0.8091877,0.6883614,0.55125916,237.5,238.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,238.0,0.54954726,0.6894543,0.8209844,0.9342508,1.0,0.9479057,0.8267773,0.6832161,0.54342747,238.0,238.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,238.5,0.55180883,0.68389475,0.82572526,0.9350022,1.0,0.9097263,0.7826812,0.64992005,0.53097486,238.5,239.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,239.0,0.54233724,0.6872268,0.8173958,0.9290535,1.0,0.9162903,0.7833013,0.6545521,0.5070527,239.0,239.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,239.5,0.533596,0.6794741,0.8058995,0.92044663,1.0,0.9234783,0.8133505,0.6982398,0.5651445,239.5,240.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,240.0,0.5393969,0.69334185,0.8191303,0.93033427,1.0,0.9163977,0.79058397,0.6703211,0.5433777,240.0,240.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,240.5,0.54970837,0.6958046,0.8262869,0.92841506,1.0,0.91451645,0.77789396,0.65990746,0.52108586,240.5,241.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,241.0,0.53651357,0.6875149,0.82745224,0.93122965,1.0,0.92069894,0.7986769,0.6724184,0.5340157,241.0,241.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,241.5,0.5447587,0.6870218,0.82040614,0.929433,1.0,0.9225602,0.79412055,0.6683407,0.54064566,241.5,242.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,242.0,0.54748523,0.68652666,0.83343446,0.94204277,1.0,0.9373835,0.80377364,0.67743254,0.532427,242.0,242.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,242.5,0.53010106,0.65841866,0.80638903,0.9278562,1.0,0.9297115,0.8208691,0.68957216,0.5618324,242.5,243.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,243.0,0.537454,0.67814773,0.8267193,0.9296995,1.0,0.924774,0.7888742,0.6719,0.52811575,243.0,243.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,243.5,0.529897,0.69091916,0.83940214,0.93654907,1.0,0.9329355,0.80474263,0.67100173,0.52997357,243.5,244.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,244.0,0.5189317,0.6705184,0.81250364,0.9256976,1.0,0.9299404,0.79076105,0.66858125,0.5462189,244.0,244.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,244.5,0.5300727,0.6677695,0.8101796,0.92687714,1.0,0.93061715,0.80366355,0.68015933,0.56399953,244.5,245.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,245.0,0.5388435,0.6655598,0.7969567,0.9144615,1.0,0.91856027,0.7916052,0.65459746,0.52173203,245.0,245.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,245.5,0.54161274,0.6695014,0.806879,0.92554253,1.0,0.92374533,0.7951282,0.6633701,0.52418554,245.5,246.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,246.0,0.5204945,0.66062117,0.80947304,0.9231015,1.0,0.92744905,0.8030241,0.6684881,0.5443853,246.0,246.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,246.5,0.5631453,0.70048684,0.83520937,0.9376915,1.0,0.937743,0.79695815,0.664853,0.532258,246.5,247.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,247.0,0.558091,0.6924144,0.82485944,0.9264332,1.0,0.9143792,0.79020137,0.6641884,0.53805536,247.0,247.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,247.5,0.53439826,0.6802823,0.8111349,0.9255548,1.0,0.9219272,0.79556143,0.6742708,0.5421414,247.5,248.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,248.0,0.53688544,0.6831817,0.82395536,0.93067205,1.0,0.93249404,0.79906815,0.6826066,0.552252,248.0,248.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,248.5,0.5332732,0.68395203,0.82744485,0.937327,1.0,0.9211731,0.78682077,0.6731723,0.54686254,248.5,249.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,249.0,0.5448902,0.6748359,0.8220215,0.9411117,1.0,0.94192964,0.80807626,0.689764,0.5518391,249.0,249.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,249.5,0.56610847,0.7031765,0.84565294,0.93910456,1.0,0.9334079,0.8054652,0.67051625,0.527433,249.5,250.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,250.0,0.5475325,0.6931296,0.83169466,0.9334337,1.0,0.92498964,0.80655515,0.6715586,0.5472185,250.0,250.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,250.5,0.52393144,0.67810893,0.81272995,0.9269846,1.0,0.923075,0.8041552,0.67591065,0.53350145,250.5,251.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,251.0,0.5373323,0.68441945,0.8129337,0.9311044,1.0,0.922743,0.7879933,0.65622765,0.5270961,251.0,251.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,251.5,0.49263564,0.6391267,0.7862206,0.9183548,1.0,0.9268703,0.8018354,0.6791001,0.5511812,251.5,252.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,252.0,0.5392311,0.6832415,0.8250267,0.92655337,1.0,0.9303981,0.80018747,0.65385485,0.5259781,252.0,252.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,252.5,0.5378943,0.6775608,0.8266147,0.9380139,1.0,0.931234,0.79275686,0.67698896,0.54230607,252.5,253.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,253.0,0.5243854,0.67475456,0.82519615,0.9278745,1.0,0.91950727,0.7916417,0.6565756,0.53367275,253.0,253.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,253.5,0.53919184,0.67294526,0.80908096,0.92162776,1.0,0.91989815,0.80297935,0.67989594,0.5459797,253.5,254.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,254.0,0.51952696,0.66565657,0.8157504,0.93525577,1.0,0.93196684,0.81048477,0.67549115,0.54573923,254.0,254.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,254.5,0.520288,0.6484699,0.79976606,0.92225003,1.0,0.941034,0.8206558,0.6796864,0.55271137,254.5,255.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,255.0,0.53087133,0.6794146,0.8218226,0.9355714,1.0,0.9267943,0.7945085,0.6663066,0.53093624,255.0,255.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,255.5,0.54589134,0.68947893,0.82915586,0.93402445,1.0,0.9293817,0.8085122,0.6949648,0.5759604,255.5,256.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,256.0,0.513373,0.6499594,0.78344846,0.90254575,1.0,0.941304,0.8177059,0.6849289,0.54717934,256.0,256.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,256.5,0.51580805,0.6666578,0.81264514,0.93641835,1.0,0.9352422,0.80655974,0.6753764,0.5462338,256.5,257.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,257.0,0.51777345,0.65682405,0.7995446,0.92447144,1.0,0.9145308,0.7901394,0.6522855,0.5275053,257.0,257.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,257.5,0.53489494,0.6655472,0.8195782,0.9260547,1.0,0.9149791,0.7842212,0.65055275,0.5220472,257.5,258.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,258.0,0.576613,0.7094476,0.84082204,0.93839395,1.0,0.92133594,0.7869932,0.6502069,0.50538087,258.0,258.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,258.5,0.52711314,0.6757439,0.8219267,0.9386597,1.0,0.92671263,0.79426825,0.6709997,0.5462541,258.5,259.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,259.0,0.59610075,0.7194123,0.8412999,0.94169486,1.0,0.91357195,0.7809164,0.65124434,0.51232225,259.0,259.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,259.5,0.5261835,0.6631519,0.81260145,0.93495923,1.0,0.92418975,0.781999,0.6628314,0.54811203,259.5,260.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,260.0,0.52384263,0.66965675,0.8036697,0.92185766,1.0,0.9161396,0.78925514,0.6566449,0.52869815,260.0,260.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,260.5,0.5373817,0.67978424,0.81914186,0.9318203,1.0,0.9241218,0.80324364,0.6802605,0.5526947,260.5,261.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,261.0,0.5364873,0.66944945,0.80935967,0.9175763,1.0,0.9193489,0.78109413,0.6739437,0.53639627,261.0,261.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,261.5,0.5354955,0.68443155,0.81956965,0.93615335,1.0,0.92074496,0.7983797,0.66984665,0.5390383,261.5,262.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,262.0,0.52925646,0.6784519,0.8238585,0.93030596,1.0,0.9342017,0.798134,0.6735211,0.5393068,262.0,262.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,262.5,0.54916215,0.6926136,0.8334152,0.9320143,1.0,0.92476726,0.8077959,0.6592747,0.52777505,262.5,263.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,263.0,0.53148246,0.6761966,0.8135664,0.92728347,1.0,0.92748284,0.79716086,0.68015885,0.54161245,263.0,263.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,263.5,0.5545486,0.68938905,0.8294246,0.9452736,1.0,0.9106947,0.77576476,0.6384679,0.50761896,263.5,264.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,264.0,0.55063623,0.686213,0.8207373,0.92215616,1.0,0.91966456,0.78172815,0.6380778,0.5093134,264.0,264.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,264.5,0.52139014,0.6733306,0.8030839,0.9208672,1.0,0.92939436,0.8159052,0.6961127,0.55933833,264.5,265.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,265.0,0.5766438,0.71558267,0.83804536,0.9393883,1.0,0.907478,0.7698944,0.6345793,0.48969954,265.0,265.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,265.5,0.5431538,0.68165416,0.8318615,0.93336326,1.0,0.91737264,0.78271383,0.65941393,0.52348024,265.5,266.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,266.0,0.52164495,0.66727114,0.8066179,0.9241412,1.0,0.9262971,0.7929881,0.66593623,0.521608,266.0,266.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,266.5,0.5494258,0.7065609,0.8359481,0.93247914,1.0,0.93112403,0.80767804,0.6958438,0.56141466,266.5,267.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,267.0,0.54601055,0.6808063,0.8112722,0.9131661,1.0,0.9299752,0.7949759,0.6764889,0.53923434,267.0,267.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,267.5,0.51629,0.66865873,0.8106869,0.9212955,1.0,0.9333924,0.80986685,0.6834973,0.54968596,267.5,268.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,268.0,0.5240489,0.6458067,0.79723305,0.92002374,1.0,0.92963296,0.7994326,0.66918707,0.516484,268.0,268.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,268.5,0.54393244,0.67726153,0.814299,0.92469573,1.0,0.9262584,0.810825,0.6857147,0.57016677,268.5,269.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,269.0,0.54955244,0.6864008,0.82056063,0.9328477,1.0,0.90459794,0.7531645,0.63065726,0.50413394,269.0,269.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,269.5,0.52919394,0.66331506,0.8110322,0.9216153,1.0,0.940139,0.808337,0.6736295,0.5399248,269.5,270.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,270.0,0.5139857,0.66766965,0.80634046,0.91701734,1.0,0.9180067,0.79077506,0.6761967,0.5419411,270.0,270.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,270.5,0.53866524,0.6786447,0.8125732,0.9234786,1.0,0.93083113,0.79332435,0.6684266,0.5356173,270.5,271.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,271.0,0.52368206,0.67122954,0.81644267,0.92815965,1.0,0.9057727,0.7938947,0.6714148,0.5268847,271.0,271.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,271.5,0.5364642,0.6897486,0.82521653,0.92732966,1.0,0.9216276,0.78342897,0.6482769,0.5272226,271.5,272.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,272.0,0.521989,0.6601538,0.8103782,0.923385,1.0,0.9084457,0.78860605,0.67403626,0.5352179,272.0,272.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,272.5,0.54285437,0.68997484,0.8263177,0.9330276,1.0,0.9264167,0.79655135,0.66171247,0.5287898,272.5,273.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,273.0,0.5299075,0.6709237,0.81590647,0.92407966,1.0,0.9192521,0.78778195,0.6716189,0.5526983,273.0,273.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,273.5,0.5535648,0.6984819,0.8302489,0.9292894,1.0,0.91926557,0.7883754,0.67385954,0.5565949,273.5,274.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,274.0,0.54751277,0.6807041,0.8199968,0.946175,1.0,0.9334142,0.799502,0.6673988,0.5321396,274.0,274.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,274.5,0.56671584,0.69850755,0.8327101,0.947931,1.0,0.93816787,0.79894996,0.67437804,0.5370233,274.5,275.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,275.0,0.52871555,0.6613319,0.81487226,0.93343943,1.0,0.9255806,0.80322504,0.6749118,0.54893386,275.0,275.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,275.5,0.5344968,0.6769396,0.8071302,0.92366946,1.0,0.9199976,0.8023312,0.6761917,0.544192,275.5,276.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,276.0,0.54887754,0.680057,0.8223899,0.92157227,1.0,0.9368027,0.8203267,0.69226104,0.56293094,276.0,276.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,276.5,0.51460767,0.6662647,0.80770767,0.91676867,1.0,0.9425397,0.81502646,0.7039774,0.5593628,276.5,277.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,277.0,0.5417522,0.6825224,0.8005804,0.9126696,1.0,0.9146145,0.8007512,0.67306155,0.53665566,277.0,277.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,277.5,0.55995375,0.70774806,0.8391316,0.94366777,1.0,0.91813576,0.7855942,0.6426014,0.5114443,277.5,278.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,278.0,0.5242545,0.6747294,0.8167172,0.92770934,1.0,0.9214833,0.7956178,0.67569524,0.54529494,278.0,278.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,278.5,0.5394814,0.6741482,0.81560373,0.9292643,1.0,0.93504655,0.8007606,0.6578816,0.5257566,278.5,279.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,279.0,0.505234,0.6692675,0.8156992,0.9251561,1.0,0.91577095,0.7909613,0.67282385,0.5465048,279.0,279.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,279.5,0.51989806,0.665475,0.8126221,0.93077487,1.0,0.92641836,0.7931128,0.66901785,0.53984755,279.5,280.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,280.0,0.54851043,0.6791175,0.8229391,0.93107194,1.0,0.9289655,0.7969505,0.67255676,0.5454757,280.0,280.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,280.5,0.53726363,0.6773482,0.8171898,0.9288387,1.0,0.9130419,0.7841419,0.65164864,0.5282314,280.5,281.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,281.0,0.5163778,0.6690677,0.80113053,0.91948897,1.0,0.93686795,0.810546,0.690891,0.5585013,281.0,281.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,281.5,0.5074161,0.6510985,0.7897932,0.9153603,1.0,0.9341152,0.8084182,0.6889109,0.56283283,281.5,282.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,282.0,0.573732,0.7059656,0.82555395,0.9340043,1.0,0.92609763,0.7990829,0.6947925,0.5580351,282.0,282.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,282.5,0.5423864,0.68383956,0.8182795,0.9246831,1.0,0.9364196,0.8067692,0.69035685,0.56286,282.5,283.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,283.0,0.5252146,0.6699428,0.80191255,0.9237806,1.0,0.936879,0.8137765,0.6896208,0.5655783,283.0,283.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,283.5,0.5200038,0.67483747,0.815789,0.9357109,1.0,0.93694085,0.8044531,0.6875771,0.55925936,283.5,284.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,284.0,0.5275671,0.66104287,0.7944811,0.917857,1.0,0.9164859,0.77879393,0.6563168,0.5132158,284.0,284.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,284.5,0.5033413,0.6634551,0.80717194,0.9273689,1.0,0.92971265,0.7986612,0.65934217,0.5314441,284.5,285.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,285.0,0.5633821,0.6926209,0.8201762,0.9177093,1.0,0.92495215,0.7909786,0.64956045,0.49912688,285.0,285.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,285.5,0.55554235,0.69550574,0.8188356,0.92745066,1.0,0.92364913,0.78543437,0.6563579,0.52326417,285.5,286.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,286.0,0.529,0.6687908,0.81681913,0.92597616,1.0,0.9319671,0.8029757,0.67174065,0.5406116,286.0,286.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,286.5,0.5134494,0.64950514,0.78820306,0.91901535,1.0,0.9412632,0.7989856,0.6617984,0.5301546,286.5,287.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,287.0,0.5313742,0.666386,0.81078494,0.9239658,1.0,0.9281335,0.78864443,0.66430795,0.53424835,287.0,287.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,287.5,0.517905,0.65704286,0.80873275,0.92679644,1.0,0.9316339,0.7953262,0.6804805,0.5361927,287.5,288.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,288.0,0.55646133,0.6905904,0.8304942,0.9341352,1.0,0.91303086,0.788116,0.66319054,0.5205592,288.0,288.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,288.5,0.5474271,0.67172766,0.8105712,0.9256407,1.0,0.927025,0.7829784,0.64859635,0.5233962,288.5,289.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,289.0,0.5561757,0.6967418,0.8277577,0.9257125,1.0,0.9323935,0.80639374,0.6771696,0.5427982,289.0,289.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,289.5,0.52087826,0.6655218,0.8148539,0.9360043,1.0,0.92407006,0.8044932,0.68034625,0.5485997,289.5,290.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,290.0,0.5466341,0.68351555,0.8054121,0.9326357,1.0,0.92477345,0.7843475,0.64715123,0.51627916,290.0,290.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,290.5,0.52957964,0.67858726,0.8160057,0.91630954,1.0,0.9344392,0.81097037,0.69566804,0.5905438,290.5,291.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,291.0,0.5076709,0.65190065,0.80013543,0.91941184,1.0,0.9355056,0.8131941,0.6901752,0.5658315,291.0,291.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,291.5,0.535809,0.67302805,0.81415266,0.923468,1.0,0.9272679,0.79791313,0.67385274,0.52715844,291.5,292.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,292.0,0.54358745,0.68027115,0.8138041,0.9240913,1.0,0.9165785,0.7823642,0.66576517,0.52012104,292.0,292.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,292.5,0.54287094,0.6872097,0.8262584,0.9363697,1.0,0.9432572,0.82536936,0.690725,0.5592812,292.5,293.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,293.0,0.5202297,0.6522236,0.7895465,0.9206262,1.0,0.9139924,0.78458387,0.66191125,0.51606345,293.0,293.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,293.5,0.54567087,0.686425,0.824236,0.9402036,1.0,0.9310341,0.8027971,0.6790338,0.54451007,293.5,294.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,294.0,0.5226227,0.66170466,0.8094455,0.9273313,1.0,0.92354125,0.7837292,0.6647852,0.54089546,294.0,294.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
6,294.5,0.5247861,0.6678141,0.8127799,0.9319452,1.0,0.9178916,0.7946136,0.681287,0.54068077,294.5,295.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
