dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,sample_count,selection_origin,delay_center_error_chips,doppler_center_error_hz,complex_tap_cosine,magnitude_spearman,prompt_magnitude_ratio,prompt_phase_error_rad,fitted_amplitude_real,fitted_amplitude_imag,native_taps_iq,reconstructed_taps_iq,gate_pass
TEXBAT.cleanStatic,19,0,39,750988631,751013631,25000,legacy_stage0a,0.0,-5.9117155615240335e-12,0.9999999999996062,1.0,0.9999997181953172,-3.092284325853485e-07,0.9999979698659703,-3.5384630695079253e-07,"[[-2435654.0,253037.59375],[-2988317.0,519490.875],[-3532973.0,656514.75],[-4373484.0,673741.75],[-5129823.0,702890.125],[-4899107.5,555619.6875],[-4413472.0,392576.53125],[-3731247.0,559825.9375],[-3090452.5,626874.75]]","[[-2435660.75,253036.84375],[-2988328.5,519490.34375],[-3532984.5,656517.6875],[-4373496.0,673743.125],[-5129832.0,702891.125],[-4899115.0,555618.75],[-4413480.0,392573.6875],[-3731252.75,559824.1875],[-3090454.5,626873.625]]",True
TEXBAT.cleanStatic,19,0,40,751013631,751038631,25000,legacy_stage0a,0.0,-5.9117155615240335e-12,0.9999999999985586,1.0,1.0000012151058995,3.0701912374507734e-07,0.9999948603881031,-1.148014019389342e-06,"[[-2567099.0,55248.703125],[-3286819.0,135659.8125],[-3925364.0,199342.171875],[-4622545.5,609010.9375],[-5101048.0,745076.0625],[-4449339.5,611541.8125],[-3653258.5,281608.28125],[-3128346.0,264242.5625],[-2366921.25,138178.09375]]","[[-2567108.25,55246.734375],[-3286840.0,135657.03125],[-3925383.5,199339.515625],[-4622573.0,609009.625],[-5101081.5,745073.375],[-4449364.0,611539.125],[-3653276.0,281605.25],[-3128361.0,264240.15625],[-2366916.75,138177.09375]]",True
TEXBAT.cleanStatic,19,0,41,751038631,751063631,25000,legacy_stage0a,0.0,-5.9117155615240335e-12,0.9999999999984066,1.0,0.9999986601044454,-6.491221501816713e-07,0.9999968268456795,2.297351442322829e-07,"[[-1895117.875,826586.1875],[-2546944.75,790200.5625],[-3114427.25,981231.0625],[-3763174.25,1160185.75],[-4380572.0,1172821.75],[-3871137.25,1118042.0],[-3529531.25,698513.6875],[-3030865.25,879361.8125],[-2355040.25,858143.6875]]","[[-1895125.75,826589.625],[-2546959.5,790201.75],[-3114435.75,981231.0],[-3763180.75,1160186.75],[-4380579.0,1172827.75],[-3871156.5,1118049.0],[-3529546.75,698516.8125],[-3030877.5,879367.75],[-2355038.75,858148.9375]]",True
TEXBAT.cleanStatic,19,0,42,751063630,751088629,24999,legacy_stage0a,0.0,-5.4569682106375694e-12,0.9999999942216672,1.0,1.0000632322998857,-2.1320929766848398e-05,0.999973316551995,-4.678958181007387e-06,"[[-3053338.0,2027518.875],[-3472056.5,2009549.875],[-3920803.5,2110393.75],[-4399206.0,2121253.25],[-4978278.5,1840786.125],[-4438420.0,1547187.375],[-3813883.5,1398482.125],[-3127258.0,933337.5625],[-2278022.5,776090.8125]]","[[-3053728.0,2027768.375],[-3472448.5,2009796.0],[-3921203.0,2110636.75],[-4399615.0,2121498.5],[-4978695.5,1841034.5],[-4438043.0,1546944.125],[-3813501.0,1398238.75],[-3126878.5,933094.25],[-2277645.0,775846.625]]",True
TEXBAT.cleanStatic,19,0,43,751088630,751113630,25000,legacy_stage0a,0.0,-5.9117155615240335e-12,0.9999999999984062,1.0,0.9999988306156011,5.114540983816657e-07,0.9999978631656526,1.923694345605798e-07,"[[-2808495.75,685964.75],[-3099679.75,776882.375],[-3480781.75,761737.875],[-4241074.0,949761.125],[-4814903.5,1071227.75],[-4234984.0,801081.125],[-3672414.25,732083.625],[-3153292.75,652396.5],[-2473289.75,731084.0]]","[[-2808506.0,685966.75],[-3099691.75,776886.875],[-3480797.75,761742.5],[-4241084.0,949763.5],[-4814908.5,1071227.25],[-4234989.0,801083.125],[-3672410.75,732086.3125],[-3153298.0,652399.8125],[-2473303.25,731088.0]]",True
TEXBAT.cleanStatic,19,0,44,751113630,751138630,25000,legacy_stage0a,0.0,-5.9117155615240335e-12,0.99999999999885,1.0,1.0000012808014518,8.075224766303996e-08,0.9999970735262795,7.38123176214053e-07,"[[-2619913.75,594166.5],[-2910913.0,713245.125],[-3727978.25,943962.375],[-4450790.5,917377.125],[-4805316.5,1091226.0],[-4147619.75,1044703.75],[-3450353.25,943062.25],[-2746825.0,698930.5],[-2140351.25,615375.125]]","[[-2619915.75,594167.5625],[-2910919.0,713248.625],[-3727982.0,943968.125],[-4450795.5,917382.0],[-4805336.0,1091233.75],[-4147632.0,1044712.0],[-3450366.5,943068.875],[-2746840.5,698934.875],[-2140360.25,615376.375]]",True
TEXBAT.cleanStatic,19,0,671,766788604,766813604,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999983178,1.0,1.0000004923140164,-3.132984195100049e-08,0.999997239659773,-1.092564010272218e-06,"[[2103202.0,-624773.3125],[2570709.25,-395119.3125],[2820649.25,11831.0888671875],[3534000.75,229696.6875],[3799017.25,100749.328125],[3376067.25,37525.765625],[2689517.75,123575.953125],[2308382.75,103920.203125],[2047263.875,170649.09375]]","[[2103209.75,-624773.1875],[2570726.5,-395118.25],[2820655.0,11833.15625],[3534008.25,229700.78125],[3799029.5,100753.6875],[3376078.75,37529.03125],[2689527.0,123580.0625],[2308380.0,103922.53125],[2047262.25,170652.375]]",True
TEXBAT.cleanStatic,19,0,1322,783063577,783088577,25000,temporal_extension,0.0,-5.4569682106375694e-12,0.999999999999089,1.0,1.000001374224238,-1.7085053494514644e-07,0.9999966713767489,7.090961916108131e-07,"[[2601364.0,-759167.0625],[3269173.0,-815345.3125],[3854975.0,-737509.0625],[4765484.5,-695707.0625],[5147467.5,-804397.1875],[4513719.5,-702921.6875],[3881313.5,-755011.1875],[3131995.5,-645381.0625],[2626671.0,-600457.8125]]","[[2601370.75,-759168.0625],[3269174.25,-815346.375],[3854988.25,-737511.75],[4765502.0,-695711.6875],[5147491.0,-804405.5],[4513729.5,-702929.4375],[3881327.25,-755018.5625],[3132001.5,-645386.5],[2626684.5,-600462.625]]",True
TEXBAT.cleanStatic,19,0,1973,799338550,799363550,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999989613,1.0,1.00000112881438,-7.376074055898212e-07,0.9999962791959855,3.31025218751679e-06,"[[2169367.25,148785.15625],[2738921.25,200783.28125],[3467778.75,347829.875],[4040073.25,527785.25],[4329504.0,494958.625],[3674929.75,501965.5],[2909309.25,600222.375],[2269522.0,699471.25],[1544765.25,559376.125]]","[[2169380.5,148776.90625],[2738933.5,200774.0625],[3467790.5,347819.25],[4040085.5,527772.0],[4329527.0,494943.5],[3674947.5,501955.71875],[2909315.25,600217.0],[2269530.25,699470.3125],[1544774.5,559377.125]]",True
TEXBAT.cleanStatic,19,0,2624,815613523,815638523,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999978081,1.0,1.000001892615619,-1.2851933241307423e-07,0.9999969973321798,-4.3782362801076766e-07,"[[2622931.5,469417.5],[3303710.0,551970.375],[3949216.5,446238.5625],[4664744.5,105230.625],[5215685.5,104539.359375],[4451564.5,174954.8125],[3685670.0,71771.171875],[3146300.0,-164815.59375],[2517400.5,-383371.625]]","[[2622945.25,469420.28125],[3303724.75,551974.8125],[3949229.25,446241.1875],[4664767.0,105232.8359375],[5215711.0,104541.484375],[4451564.5,174957.9375],[3685671.0,71773.828125],[3146302.5,-164814.6875],[2517404.0,-383371.0]]",True
TEXBAT.cleanStatic,19,0,3275,831888496,831913496,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999972585,1.0,0.9999984699914066,-2.0194757623409817e-07,0.9999998580970022,-3.8190323525118936e-08,"[[1557914.25,-485128.53125],[2012179.5,-229669.828125],[2665355.25,-293484.53125],[3402723.75,-39118.34765625],[3768199.25,-118106.328125],[3149769.75,-192650.078125],[2822392.75,-194072.109375],[2294307.25,-318376.90625],[1672136.25,-163068.828125]]","[[1557917.25,-485128.375],[2012182.75,-229669.84375],[2665355.0,-293484.25],[3402723.0,-39119.09375],[3768194.0,-118106.78125],[3149768.0,-192650.25],[2822387.5,-194071.71875],[2294314.25,-318377.5625],[1672151.5,-163067.6875]]",True
TEXBAT.cleanStatic,19,0,3927,848188469,848213469,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999991873,1.0,1.0000016540421124,-2.8785199190525074e-07,0.9999969627566548,9.356675640885646e-07,"[[2130009.5,487270.5],[2738328.5,346814.3125],[3534457.0,209533.625],[4112279.5,143751.9375],[4666989.5,86437.7890625],[3897894.0,311114.125],[3132323.5,370299.1875],[2472682.0,280155.875],[1943587.5,248925.546875]]","[[2130022.0,487269.875],[2738332.5,346812.625],[3534467.0,209530.703125],[4112291.0,143747.5625],[4667011.5,86432.484375],[3897904.0,311112.40625],[3132330.0,370298.78125],[2472685.0,280154.875],[1943595.0,248924.65625]]",True
TEXBAT.cleanStatic,19,0,4578,864463442,864488442,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999993799,1.0,0.9999986210403882,-1.6129020259982498e-07,0.999994941667471,-2.1224421669851693e-06,"[[2263894.5,-337726.0625],[2990061.5,-321152.25],[3670380.5,-301343.25],[4392463.0,-501814.8125],[4923851.5,-195415.53125],[4368656.5,44153.6171875],[3853478.5,100536.1484375],[3348979.0,-63983.7890625],[2410190.0,-19155.140625]]","[[2263903.0,-337723.40625],[2990081.5,-321148.78125],[3670403.0,-301337.0625],[4392484.5,-501807.53125],[4923870.0,-195406.59375],[4368681.0,44163.3125],[3853501.5,100545.140625],[3348999.5,-63976.1484375],[2410197.25,-19149.2890625]]",True
TEXBAT.cleanStatic,19,0,5229,880738415,880763415,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999978277,1.0,1.0000009862742272,5.9842735652453e-08,0.999995862802473,1.0154377836448657e-06,"[[1876057.125,-179832.28125],[2486180.0,-114533.5546875],[3022895.5,-238739.328125],[3875679.5,20632.357421875],[4385995.0,29708.7421875],[3910434.5,34163.97265625],[3617134.5,130099.1015625],[3301621.5,222614.28125],[2648880.5,394969.0]]","[[1876059.5,-179834.59375],[2486182.0,-114536.5625],[3022896.75,-238742.90625],[3875688.75,20627.875],[4386017.5,29704.703125],[3910453.0,34161.3125],[3617157.25,130096.109375],[3301638.75,222612.890625],[2648900.5,394968.0625]]",True
TEXBAT.cleanStatic,19,0,5880,897013388,897038388,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999991255,1.0,0.9999994230115344,4.09875136220353e-08,0.999998545869776,-1.617216823996481e-07,"[[-2408348.25,-539494.125],[-2833564.75,-448491.21875],[-3225888.25,-302920.21875],[-3437976.75,-226013.6875],[-4053666.75,-274508.03125],[-3483769.75,-300613.03125],[-3116163.25,-397834.40625],[-2654051.75,-488430.21875],[-2458929.25,-293337.96875]]","[[-2408349.5,-539494.25],[-2833570.0,-448491.0],[-3225900.5,-302921.5625],[-3437987.75,-226013.84375],[-4053670.25,-274509.09375],[-3483769.25,-300614.3125],[-3116166.75,-397836.1875],[-2654052.0,-488431.75],[-2458932.0,-293339.5]]",True
TEXBAT.cleanStatic,19,0,6531,913288361,913313360,24999,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999371416939,1.0,1.0000144843803815,0.00023925273109025536,0.9999841464837406,-2.1785678700861404e-05,"[[1762040.125,154813.953125],[2397070.5,-21019.298828125],[3273403.0,121513.109375],[3957484.5,209336.734375],[4720929.5,-55302.86328125],[4360617.0,-53684.52734375],[3745178.0,-130224.421875],[3265703.5,-176684.328125],[2751355.5,61796.51171875]]","[[1762171.5,156044.78125],[2397206.5,-19788.609375],[3273547.0,122744.171875],[3957624.75,210568.25],[4721087.0,-54072.15625],[4360516.0,-54914.15625],[3745074.0,-131454.734375],[3265591.5,-177915.125],[2751250.0,60567.234375]]",True
TEXBAT.cleanStatic,19,0,7182,929563334,929588333,24999,temporal_extension,0.0,-5.4569682106375694e-12,0.9999998782718293,1.0,1.000117028844329,0.0002913754907548623,0.9999391697665623,-3.152463077317714e-05,"[[2177242.25,-375246.5],[2947901.5,-573074.625],[3762070.5,-678940.25],[4469345.0,-836207.5],[5129060.0,-1308104.125],[4820669.0,-1182324.875],[3996030.0,-1117307.125],[3093202.5,-1270064.125],[2211271.75,-1633854.125]]","[[2178573.0,-373819.125],[2949236.5,-571647.375],[3763403.75,-677512.0],[4470693.0,-834780.1875],[5130394.5,-1306680.25],[4819373.5,-1183756.75],[3994715.25,-1118741.0],[3091886.5,-1271504.0],[2209965.0,-1635290.0]]",True
TEXBAT.cleanStatic,19,0,7834,945863308,945888308,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999981317,1.0,1.0000018914587,1.200818042315758e-07,0.9999973247365873,2.5513009603989857e-06,"[[2641284.25,-204633.1875],[3233557.25,-264066.03125],[3908807.25,-153263.3125],[4764825.0,-126442.5078125],[5266979.5,-227400.03125],[4737020.0,-317958.65625],[4384865.5,-348915.40625],[3665284.75,84315.296875],[3150024.75,193218.9375]]","[[2641297.5,-204640.53125],[3233563.25,-264074.46875],[3908810.5,-153273.5],[4764850.5,-126454.7265625],[5267003.0,-227413.875],[4737029.0,-317971.40625],[4384868.0,-348927.21875],[3665285.5,84305.125],[3150029.0,193209.9375]]",True
TEXBAT.cleanStatic,19,0,8485,962138281,962163281,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999987088,1.0,0.9999991764304246,3.706020753899474e-07,0.9999965776846739,-1.5324039273853999e-06,"[[2367803.0,-615469.6875],[2772721.0,-560549.8125],[3161890.0,-516061.125],[3740884.5,-473568.96875],[4163652.0,-619911.9375],[3660595.0,-836852.6875],[3007120.5,-806889.0625],[2343099.5,-802883.1875],[1748551.375,-607611.9375]]","[[2367813.75,-615466.625],[2772738.0,-560548.5],[3161905.0,-516057.0625],[3740895.25,-473564.875],[4163664.0,-619905.625],[3660610.0,-836849.5],[3007136.0,-806887.375],[2343098.5,-802886.75],[1748556.375,-607612.0625]]",True
TEXBAT.cleanStatic,19,0,9136,978413254,978438254,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999991674,1.0,1.000000325191415,-2.3763547354051781e-07,0.9999990647276227,-1.1585054865988243e-06,"[[-2246938.25,480302.1875],[-2949786.75,376190.375],[-3316461.25,257197.546875],[-3744758.25,47508.3125],[-4208975.0,211472.390625],[-3479466.25,194098.609375],[-2822538.25,246779.140625],[-2338714.75,395121.125],[-1612646.75,456443.4375]]","[[-2246950.25,480298.71875],[-2949786.0,376186.6875],[-3316461.5,257194.65625],[-3744758.5,47503.7265625],[-4208980.5,211468.78125],[-3479470.0,194095.296875],[-2822544.0,246775.75],[-2338716.0,395118.8125],[-1612650.25,456442.78125]]",True
TEXBAT.cleanStatic,19,0,9787,994688227,994713227,25000,temporal_extension,0.0,-6.366462912410498e-12,0.9999999999993766,1.0,0.9999993076445665,-2.102645757773532e-07,0.9999939742953087,-3.3268477536957275e-07,"[[-2898564.25,298532.15625],[-3292567.25,374336.46875],[-3877109.25,224763.078125],[-4365282.5,248532.234375],[-4782923.5,-74781.046875],[-4022910.75,-142475.265625],[-3324661.75,-190526.578125],[-2553140.25,130737.15625],[-1867229.875,298027.5625]]","[[-2898582.5,298533.875],[-3292591.5,374338.125],[-3877128.75,224762.9375],[-4365308.5,248531.40625],[-4782949.0,-74782.03125],[-4022940.0,-142477.046875],[-3324685.5,-190528.96875],[-2553154.5,130735.125],[-1867234.5,298026.9375]]",True
TEXBAT.cleanStatic,19,0,10438,1010963200,1010988200,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999989987,1.0,0.9999995791875472,4.7572250926319755e-08,0.9999976380083438,-1.7259306841873721e-06,"[[-1910764.375,-538063.4375],[-2572263.25,-597674.5625],[-3277574.25,-506011.8125],[-3807645.75,-339834.5],[-4434745.0,-343184.625],[-3978361.75,-260919.703125],[-3631808.75,-281425.625],[-3388998.25,-319911.875],[-2951760.25,-319910.8125]]","[[-1910770.25,-538068.5625],[-2572263.0,-597682.1875],[-3277579.5,-506020.03125],[-3807663.0,-339841.875],[-4434753.0,-343193.15625],[-3978366.25,-260926.40625],[-3631811.5,-281431.375],[-3389008.25,-319917.4375],[-2951772.25,-319916.6875]]",True
TEXBAT.cleanStatic,19,0,11089,1027238173,1027263173,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999993324,1.0,1.0000007467762582,-1.2817247055588673e-07,0.9999970696885361,1.1994067555713916e-07,"[[-3402603.25,642112.0],[-3681507.75,606515.875],[-4073868.25,385674.1875],[-4411420.0,346612.3125],[-4627017.0,56413.81640625],[-3910691.25,66235.5859375],[-3621175.75,80284.2890625],[-2973148.25,80797.7421875],[-2539998.75,41995.51953125]]","[[-3402605.0,642113.125],[-3681516.25,606519.25],[-4073875.0,385675.46875],[-4411432.0,346613.09375],[-4627034.0,56415.171875],[-3910708.5,66235.984375],[-3621189.5,80284.53125],[-2973160.25,80797.4375],[-2540006.75,41995.5625]]",True
TEXBAT.cleanStatic,19,0,11741,1043538146,1043563146,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999993825,1.0,1.0000001858611265,1.40391195074363e-07,0.9999954887117017,-8.50197144842778e-07,"[[-1921143.125,673276.6875],[-2758679.5,584186.3125],[-3532566.0,610563.5625],[-4334260.5,539019.125],[-4944456.5,277659.3125],[-4381416.5,304984.125],[-3935328.0,421986.625],[-3532942.0,567563.8125],[-3243214.5,285089.9375]]","[[-1921153.125,673278.25],[-2758693.5,584185.6875],[-3532584.0,610561.9375],[-4334279.0,539019.25],[-4944480.0,277655.71875],[-4381429.5,304982.4375],[-3935351.5,421986.6875],[-3532964.0,567563.625],[-3243223.75,285087.78125]]",True
TEXBAT.cleanStatic,19,0,12392,1059813119,1059838119,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999990978,1.0,0.9999995465874925,-2.4797821735152504e-07,0.9999989784575396,-7.115321778105511e-07,"[[2892665.25,316341.5625],[3542345.75,172975.953125],[4242270.5,196229.296875],[5026948.0,165927.921875],[5446736.0,203762.390625],[4793466.5,192454.734375],[4143768.75,460958.625],[3406844.75,688395.4375],[2740514.25,588808.8125]]","[[2892679.5,316343.625],[3542352.75,172977.78125],[4242270.5,196231.890625],[5026955.5,165930.625],[5446739.0,203765.03125],[4793472.0,192456.984375],[4143764.75,460962.125],[3406848.0,688403.0625],[2740515.5,588815.0]]",True
TEXBAT.cleanStatic,19,0,13043,1076088092,1076113092,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999997494,1.0,1.0000003152267778,1.350641589379857e-07,0.9999965357702248,-5.222395045969743e-07,"[[2460441.75,-97450.5703125],[3003783.25,-108489.9765625],[3763175.75,-231700.265625],[4425014.0,-213958.859375],[5014612.0,-72154.8046875],[4478629.0,-305284.46875],[3911028.25,-279901.15625],[3421316.25,-367695.59375],[3005319.75,-331727.71875]]","[[2460448.25,-97450.0625],[3003793.0,-108488.546875],[3763185.75,-231700.53125],[4425033.0,-213957.8125],[5014631.0,-72151.78125],[4478642.5,-305284.8125],[3911041.0,-279898.0625],[3421327.25,-367693.78125],[3005334.5,-331727.375]]",True
TEXBAT.cleanStatic,19,0,13694,1092363065,1092388065,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999991005,1.0,0.9999992445510317,-1.0224930994763841e-07,0.9999980556410965,3.8007128144451355e-07,"[[2679892.25,-418289.5],[3141057.25,-588808.25],[3480661.75,-479855.78125],[3909810.25,-691687.625],[4181452.25,-458986.0],[3419497.25,-361163.75],[2764663.75,-253171.0],[2051634.75,-309970.75],[1565760.25,-154986.4375]]","[[2679907.5,-418292.6875],[3141060.0,-588809.625],[3480669.0,-479858.8125],[3909815.5,-691689.375],[4181457.0,-458988.5625],[3419500.25,-361166.21875],[2764672.25,-253172.40625],[2051640.75,-309971.75],[1565763.75,-154987.5]]",True
TEXBAT.cleanStatic,19,0,14345,1108638038,1108663038,25000,temporal_extension,0.0,-6.366462912410498e-12,0.9999999999981197,1.0,1.000002620667331,4.240541134413394e-08,0.999995185094165,6.822793638273878e-07,"[[2813085.75,-1092193.375],[3391442.25,-946764.0625],[3861875.75,-876096.4375],[4336069.5,-836311.1875],[4884241.0,-495879.0],[4380246.0,-583656.4375],[3989614.75,-664204.5625],[3490172.75,-627976.4375],[2781838.75,-432858.875]]","[[2813098.0,-1092200.0],[3391453.25,-946771.125],[3861880.25,-876103.625],[4336084.5,-836317.25],[4884277.0,-495885.8125],[4380272.0,-583664.25],[3989636.25,-664208.75],[3490193.75,-627978.4375],[2781845.5,-432862.28125]]",True
TEXBAT.cleanStatic,19,0,14997,1124938011,1124963011,25000,temporal_extension,0.0,-5.9117155615240335e-12,0.9999999999987019,1.0,0.9999995958630276,-1.1296913767046289e-07,0.9999980947636514,6.215875954291555e-07,"[[-2387279.5,453572.3125],[-3048566.25,517133.25],[-3809762.25,322123.0625],[-4540763.0,384117.1875],[-4929428.0,543963.25],[-4448718.0,459492.0],[-3703618.25,322376.25],[-2925242.25,363418.875],[-2112406.75,202542.71875]]","[[-2387295.0,453576.0625],[-3048579.5,517136.53125],[-3809763.25,322127.4375],[-4540765.0,384121.15625],[-4929435.0,543967.6875],[-4448724.0,459495.3125],[-3703626.5,322378.71875],[-2925248.75,363420.0625],[-2112416.5,202543.5625]]",True
TEXBAT.cleanStatic,30,3,20,750515162,750540162,25000,legacy_stage0a+temporal,0.0,7.73070496506989e-12,0.9999999999986185,1.0,0.9999986492015421,1.545140062624961e-07,0.999999157273046,-7.534137903518215e-07,"[[-514182.125,-147306.9375],[-999755.625,-243596.84375],[-1353402.625,-230140.53125],[-1777636.125,-217896.21875],[-1969644.375,-136880.46875],[-1639551.375,-86136.78125],[-1258264.125,-44019.390625],[-1191109.125,-94447.328125],[-925489.125,101076.203125]]","[[-514182.28125,-147307.40625],[-999759.6875,-243598.5625],[-1353404.625,-230142.34375],[-1777634.25,-217898.21875],[-1969643.25,-136882.1875],[-1639553.25,-86137.40625],[-1258265.125,-44019.765625],[-1191113.75,-94448.03125],[-925490.6875,101075.71875]]",True
TEXBAT.cleanStatic,30,3,21,750540162,750565162,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999994044,1.0,0.9999994002233891,3.569929354146174e-07,0.9999980844776625,-4.658163570886154e-06,"[[-875368.4375,226027.71875],[-1237018.5,241336.9375],[-1418263.5,363984.8125],[-1993910.75,188866.3125],[-2224555.0,213970.28125],[-1834374.75,139741.53125],[-1783063.0,7552.4912109375],[-1661391.75,-171299.6875],[-1307729.75,-144403.21875]]","[[-875371.4375,226023.28125],[-1237019.5,241330.125],[-1418265.875,363980.75],[-1993916.0,188857.859375],[-2224559.0,213959.40625],[-1834381.125,139732.75],[-1783068.25,7544.890625],[-1661394.5,-171307.46875],[-1307731.25,-144410.25]]",True
TEXBAT.cleanStatic,30,3,22,750565162,750590162,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999956276,1.0,1.0000031575098758,-8.529330735174978e-07,0.9999996608018934,-1.5352446463636845e-06,"[[-1012552.8125,-244471.15625],[-1251743.75,-273540.21875],[-1767867.0,-97817.34375],[-1764740.0,69733.890625],[-1782313.5,-157155.453125],[-1349612.25,-299242.09375],[-1093716.0,-455129.78125],[-925837.625,-410796.15625],[-749703.125,-350358.46875]]","[[-1012548.0,-244472.25],[-1251736.625,-273544.125],[-1767870.0,-97817.609375],[-1764743.25,69732.71875],[-1782319.625,-157157.21875],[-1349609.875,-299244.0],[-1093714.75,-455132.65625],[-925835.5625,-410797.9375],[-749701.5,-350361.90625]]",True
TEXBAT.cleanStatic,30,3,23,750590162,750615162,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999991316,1.0,1.0000017951797846,8.512132630431136e-08,0.9999980254812938,-1.973398086912613e-06,"[[-1304958.75,-20126.416015625],[-1881604.0,65244.296875],[-2062217.75,-93141.4609375],[-2211215.5,-273976.59375],[-2154456.75,-423437.6875],[-2023389.75,-464039.5],[-1499077.75,-588057.375],[-1322699.5,-753164.8125],[-1097503.75,-756824.9375]]","[[-1304957.75,-20129.6875],[-1881608.75,65241.765625],[-2062220.0,-93145.5625],[-2211219.0,-273983.21875],[-2154464.0,-423443.71875],[-2023390.5,-464045.25],[-1499080.25,-588061.375],[-1322701.25,-753168.125],[-1097506.625,-756826.625]]",True
TEXBAT.cleanStatic,30,3,24,750615162,750640162,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999989089,1.0,0.9999996732629406,4.362648873593155e-08,0.9999988250151732,2.407309041936705e-06,"[[-1251917.5,-239459.71875],[-1644254.25,-462887.09375],[-1949078.25,-520488.53125],[-2172751.25,-706953.625],[-2167557.25,-808645.25],[-1769409.25,-664081.5],[-1485381.75,-582891.0],[-1085119.25,-577300.75],[-621997.6875,-665408.0]]","[[-1251920.75,-239457.1875],[-1644254.125,-462881.46875],[-1949083.25,-520483.5625],[-2172755.75,-706947.75],[-2167561.0,-808640.8125],[-1769414.25,-664078.75],[-1485382.0,-582890.9375],[-1085125.375,-577300.0],[-621998.1875,-665408.9375]]",True
TEXBAT.cleanStatic,30,3,25,750640162,750665162,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999989801,1.0,0.9999995641470625,5.52903971149522e-07,0.9999978521636903,-1.603414287983e-06,"[[-1027303.3125,-142631.6875],[-1325769.875,-33144.62109375],[-1642017.875,64310.42578125],[-1868137.625,346239.46875],[-1930283.125,496394.125],[-1626903.625,669022.875],[-1386050.125,890076.5],[-1068435.5,619866.75],[-838360.9375,717550.75]]","[[-1027307.0,-142633.625],[-1325772.875,-33147.0],[-1642024.625,64308.0625],[-1868142.625,346236.125],[-1930287.5,496390.8125],[-1626908.0,669021.75],[-1386053.5,890077.25],[-1068439.0,619866.125],[-838359.0625,717549.375]]",True
TEXBAT.cleanStatic,30,3,26,750665162,750690162,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999988699,1.0,1.0000005093139572,7.337498382109412e-08,1.0000003582628907,3.2100595134878934e-07,"[[-935133.4375,-272859.25],[-1311590.875,-159835.875],[-1563584.125,213874.03125],[-1875202.125,182478.90625],[-2104355.75,274056.65625],[-1898045.625,378014.6875],[-1585479.375,367975.6875],[-1438973.625,342470.1875],[-1432103.625,543497.0625]]","[[-935134.875,-272860.5],[-1311595.0,-159836.34375],[-1563584.0,213873.515625],[-1875199.0,182478.59375],[-2104356.0,274057.21875],[-1898043.75,378015.8125],[-1585479.75,367976.9375],[-1438972.25,342471.1875],[-1432099.25,543496.5]]",True
TEXBAT.cleanStatic,30,3,27,750690162,750715162,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999994029,1.0,1.0000006102169403,6.489731261672545e-08,1.0000000475511055,4.0631982616748537e-07,"[[-1599467.375,-205348.59375],[-1662675.375,-357677.5625],[-1659882.375,-617814.1875],[-2028450.125,-629947.5625],[-2441090.0,-370457.125],[-2171110.0,-60492.171875],[-2092676.25,-34978.5078125],[-1951555.125,-136948.78125],[-1621285.125,100164.8125]]","[[-1599466.25,-205348.1875],[-1662675.875,-357676.84375],[-1659882.125,-617813.6875],[-2028447.125,-629946.5625],[-2441091.5,-370456.5],[-2171108.0,-60491.15625],[-2092675.5,-34976.6875],[-1951556.5,-136947.5625],[-1621289.5,100165.7109375]]",True
