scenario,physical_recording_id,event_id,target_index,availability_time_s,source_start_s,source_end_s,role,phase,label,valid,tracked_prn_count,row_level,prn,prn_target_index,pair_sequence_index,B0,total,amp_only,shift_only,amp_shift,amp_shift_width,TOPI,NC_TOPI,NC_TOPI_time_shuffle,NC_TOPI_conditioning_removed,B0_median,B0_top25_mean,total_median,total_top25_mean,amp_only_median,amp_only_top25_mean,shift_only_median,shift_only_top25_mean,amp_shift_median,amp_shift_top25_mean,amp_shift_width_median,amp_shift_width_top25_mean,TOPI_median,TOPI_top25_mean,NC_TOPI_median,NC_TOPI_top25_mean,NC_TOPI_time_shuffle_median,NC_TOPI_time_shuffle_top25_mean,NC_TOPI_conditioning_removed_median,NC_TOPI_conditioning_removed_top25_mean
DS8,DS8,DS8@373.5,734,374.18254872,372.8773956,374.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.660806890423302,1.7234463612892537,778.4953957462898,867.352039762235,281.9766726754532,360.59362861319346,3.9717593584434203,7.955286314893585,282.1345865882942,361.3649326059196,283.6486886796063,366.0169578142132,480.90823595872223,531.1662715130554,4275.136310275826,4721.915834134731,321.9062524007881,355.54754749332966,480.90823595872223,531.1662715130554
DS8,DS8,DS8@374,735,374.68254872,373.3773956,374.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.6258272034022023,1.7280771040708476,780.3061181998738,888.4580053922601,290.7267395406139,372.79796077171187,3.499412979043493,8.905800017432165,292.7978292931435,373.6497211502546,294.14290447891705,378.6653126570994,487.5082889067281,530.2397122619972,4210.759301320656,4579.84377115681,326.32413953866137,354.92733516625054,487.5082889067281,530.2397122619972
DS8,DS8,DS8@374.5,736,375.18254872,373.8773956,375.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.6447750595974875,1.716187292590913,817.0050776947903,854.0004797538635,311.0048309832547,354.15986081075107,4.350731817389323,8.036315758671813,311.7472806044181,354.9114328097764,319.2796937874617,356.71296168716,495.62026216784517,513.571896716457,4236.8813295851,4390.343467960691,331.75406299766763,343.77037498802446,495.62026216784517,513.571896716457
DS8,DS8,DS8@375,737,375.68254872,374.3773956,375.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.6308747604568599,1.6836402725202442,785.1199993823645,873.5674650880738,289.2316992099822,363.9391211870672,4.970732175244064,9.935398200666782,293.12069234046226,367.07833016627075,296.8731675073574,371.5134254934372,481.9538108328451,514.3008737739364,4326.396058337233,4616.768709121523,322.60613039032245,344.25833143192176,481.9538108328451,514.3008737739364
DS8,DS8,DS8@375.5,738,376.18254872,374.8773956,376.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5724796270979087,1.7049471561969989,726.551951707214,879.086993648382,262.38678325777767,368.55858858633115,2.053649844442142,9.945105806796965,262.387815723052,370.3711812947988,266.78075150835224,373.31263955984826,464.16413598416,522.9946380619946,3858.4526095884944,4347.492340726552,310.6982296022388,350.0776892053346,464.16413598416,522.9946380619946
DS8,DS8,DS8@376,739,376.68254872,375.3773956,376.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.6238948438067944,1.7449968572299437,771.9259226364775,878.9730133110965,280.60730122252085,348.0101135795539,3.2885499879780253,8.839034406671042,280.9774254155797,349.58905829700007,286.26994251668714,352.9309066548646,481.6591374565197,590.4933690048068,4378.7429472082595,5368.150365747916,322.4088844395101,395.2594138981817,481.6591374565197,590.4933690048068
DS8,DS8,DS8@376.5,740,377.18254872,375.8773956,377.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.6070423884453824,1.684694614763344,756.18131621823,853.5098819985052,276.0016108656492,340.19605645274004,7.131157597115069,12.692825761780187,277.41036402771186,342.9470846835402,277.4460807611512,347.26158295362734,471.41230153399687,521.0607002708008,4582.209082725598,5064.800103142909,315.5499448245349,348.78316642491603,471.41230153399687,521.0607002708008
DS8,DS8,DS8@377,741,377.68254872,376.3773956,377.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.589694745833443,1.6569312851699107,727.518488819872,819.3188359494999,264.5012104667875,334.0207403893061,5.447924535491363,10.54984853354605,268.3380213260289,335.69283548702896,268.36780433952254,336.8257332510739,467.9477718204616,496.0549917232931,4183.512217411581,4434.794315419057,313.23088748048264,332.04505855885424,467.9477718204616,496.0549917232931
DS8,DS8,DS8@377.5,742,378.18254872,376.8773956,378.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5910227684779878,1.6589631692215219,702.3248624100975,783.9834395960452,251.1398319674779,305.0368062837169,6.720654927619865,14.41994898355802,253.77540547064055,307.92473219612344,253.78826592513113,309.21570892160145,442.3524234480427,487.54121028782293,3893.753159725316,4291.521934608528,296.0980915385866,326.3461761718892,442.3524234480427,487.54121028782293
DS8,DS8,DS8@378,743,378.68254872,377.3773956,378.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5779152115365065,1.652132485151368,681.4904687450068,767.6490063198189,234.76270599308356,299.48035939751713,3.908925703883432,8.859488507683894,235.9348254987843,300.2852513148743,236.50076288726666,302.1404140758889,445.5556432462204,478.14381653096865,3588.9946602147857,3851.495610832266,298.2422354807084,320.05582890725395,445.5556432462204,478.14381653096865
DS8,DS8,DS8@378.5,744,379.18254872,377.8773956,379.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.503968802751783,1.6250454545296698,693.5665350795583,752.7054221528341,255.2186918252311,292.4481673678896,4.561228387835308,11.102541200877992,260.1768055274372,293.5336872511866,262.5080561327051,296.3032711113028,428.1042770981361,464.0402120743352,3153.433637579937,3418.1392063258777,286.5607888845516,310.6152784726642,428.1042770981361,464.0402120743352
DS8,DS8,DS8@379,745,379.68254872,378.3773956,379.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5376647585902845,1.6433210009214179,708.5966814503845,754.7612586868976,266.75030872113655,287.68581896177267,4.185265610600818,6.5481408647932255,266.85465461888964,289.3835244019258,268.7661545401649,290.6010924988529,431.3127226751194,466.74313334084337,3318.7537331948356,3591.3745057428937,288.7084308139097,312.4245368516592,431.3127226751194,466.74313334084337
DS8,DS8,DS8@379.5,746,380.18254872,378.8773956,380.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5140380818649943,1.6607737047387203,680.845578132379,747.4213321218994,238.9377307129258,273.68848651842995,2.3439427865232227,8.378774950798809,240.84786862608576,274.0672564690955,242.25667270209559,275.11850465973157,429.1475655784531,502.8310129705656,3227.7427149195655,3781.937191613088,287.25913642730524,336.5807338557208,429.1475655784531,502.8310129705656
DS8,DS8,DS8@380,747,380.68254872,379.3773956,380.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5231038873024396,1.6439764684373144,651.7306025561119,752.5316445041381,223.57708065337096,276.67222644620705,5.592913389230062,10.920338278233373,225.4641631720706,280.35416689585827,226.02911197172006,284.62940963557844,451.87350938895446,482.50329685415977,3453.8842371896344,3688.002276677273,302.47123482217927,322.9739406556539,451.87350938895446,482.50329685415977
DS8,DS8,DS8@380.5,748,381.18254872,379.8773956,381.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5446611874722447,1.6336926870993616,652.2171033873813,747.1885334302732,227.00334858930773,280.12147912139386,2.905451783024467,8.754104973652096,227.7110984376303,282.1419140296846,229.21382162169618,283.20493730460737,424.506004949749,470.65837304169054,3433.0128123283375,3806.250573706258,284.15220817040296,315.0452866020516,424.506004949749,470.65837304169054
DS8,DS8,DS8@381,749,381.68254872,380.3773956,381.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5002073580473898,1.6192566349051816,640.7643493899849,708.5535168917539,221.09425780541366,253.692820899022,2.016980480875163,6.442339477334696,221.1068048681202,255.50531160604893,222.03955164749075,256.15557530945625,393.8113469346011,457.1991688533041,3094.902449587522,3593.0575354103553,263.60607984161265,306.03607932169984,393.8113469346011,457.1991688533041
DS8,DS8,DS8@381.5,750,382.18254872,380.8773956,382.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4893431400262198,1.6526613878277876,627.8296255807039,707.8603299949732,205.92285797025096,249.10642499207543,2.742584106834538,6.079414342385561,206.09442804644112,250.07506808530124,206.11512566683177,250.81163051994466,392.2257291480946,470.11171803172465,3435.094829117071,4117.216724220511,262.54471253444484,314.67937133494576,392.2257291480946,470.11171803172465
DS8,DS8,DS8@382,751,382.68254872,381.3773956,382.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4814229307646145,1.6077352925566923,581.0866120469573,701.631507058158,188.60616808277663,251.213163079958,4.622835595983891,9.422464978309577,189.51936449303426,252.7734714751616,189.5242047334561,254.40417685358344,390.8504462993542,459.57493561298287,3521.7820409535175,4141.02828854016,261.6241374335703,307.6263498078393,390.8504462993542,459.57493561298287
DS8,DS8,DS8@382.5,752,383.18254872,381.8773956,383.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5139005795546825,1.6090198971916214,608.9891639520356,690.7758981133456,178.12931224427092,246.20807951029406,3.7108457480307955,14.433717219074728,179.1399621689478,247.93022702396425,180.49553107110805,250.31213471488013,410.45042896837913,444.08563253491934,3704.1664247250524,4007.711951655343,274.74380662685843,297.25825225130797,410.45042896837913,444.08563253491934
DS8,DS8,DS8@383,753,383.68254872,382.3773956,383.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5513601013432057,1.610975420771694,628.5336324914149,687.5226015300032,198.5391825969004,231.05646616978547,5.27428210312749,11.110585970158654,200.81753039918738,232.5164128568961,200.8798930239493,234.41660413508237,427.71610209222575,463.5758396142842,3938.922467410082,4269.161906865666,286.3009556105817,310.3044407968752,427.71610209222575,463.5758396142842
DS8,DS8,DS8@383.5,754,384.18254872,382.8773956,384.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5046932365866512,1.6184690409509432,621.9108018139538,673.8170708197696,200.2672308463952,222.43897130812664,7.040690338167031,12.976208525626063,203.3570261137637,224.97645025999768,203.3574847214561,226.7448132060233,403.7168021789831,462.47967985759334,3478.9517550508426,3985.329531077133,270.236508970542,309.57070273018263,403.7168021789831,462.47967985759334
DS8,DS8,DS8@384,755,384.68254872,383.3773956,384.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5065656383171737,1.6296476324773514,627.9653219087368,675.6527567906566,199.39953257214404,223.3562994796348,5.070719118437308,11.102713427699726,201.36549885709985,225.05049163975718,202.26095390945719,226.79241833419465,416.9347497644555,464.9111356737024,3541.695336359751,3949.2357064684306,279.08422596417375,311.19824988183706,416.9347497644555,464.9111356737024
DS8,DS8,DS8@384.5,756,385.18254872,383.8773956,385.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5130454936646596,1.6079390056060643,578.2905940594707,668.9997289692959,176.33392322159114,229.08357746278068,2.7145632198548424,7.47779080152326,176.91317930370752,230.40198190998524,178.47949861595066,233.26810739502858,403.13713504561673,450.6395262142339,3427.896579564032,3831.8119474439723,269.84849632989784,301.6452416916852,403.13713504561673,450.6395262142339
DS8,DS8,DS8@385,757,385.68254872,384.3773956,385.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.493181014449191,1.5962829045391345,544.4289844435225,640.725728442401,158.32263627176553,207.65185610473824,1.8480517397378529,8.673193303930683,158.88851069638363,208.2369189851457,158.99132401888187,209.04256040662338,377.54828931491954,434.1611325944263,3279.557995514525,3771.323176501084,252.72005307084402,290.61507514616443,377.54828931491954,434.1611325944263
DS8,DS8,DS8@385.5,758,386.18254872,384.8773956,386.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.459847150705542,1.6017614493154824,539.3577366483714,634.1938566669905,152.3268659153311,194.32550753462567,5.20438787349123,10.968357525576122,153.87688850497008,196.71663487291679,164.4092466152532,197.88608694487175,373.4551703412609,440.7288853993957,3282.255653713873,3873.516798643597,249.98023601028922,295.0113414898415,373.4551703412609,440.7288853993957
DS8,DS8,DS8@386,759,386.68254872,385.3773956,386.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4544654784925861,1.5878777642329451,557.5555850943018,629.5304982135098,163.9087682217704,194.00470353146022,5.612240511223269,9.242204385979646,167.89307070562242,196.597279472888,167.9130815171938,205.2094586256601,375.5234162729214,447.8829956854159,3189.256485219852,3803.794082367612,251.3646608280026,299.80009880202107,375.5234162729214,447.8829956854159
DS8,DS8,DS8@386.5,760,387.18254872,385.8773956,387.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.462651622166483,1.5741763961881734,528.3387203987611,617.3820347074794,150.33553248816062,183.0024232328079,5.478199588933628,7.705618051776079,154.32965969949424,185.5221362762005,155.6180187037954,186.22573076823753,369.5357846633763,440.1866937566172,2992.2959164779436,3564.387810007927,247.35671106115643,294.648413873387,369.5357846633763,440.1866937566172
DS8,DS8,DS8@387,761,387.68254872,386.3773956,387.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4863390912915382,1.622419985026224,501.1089009104149,609.3342387309855,135.4046727413465,178.64229481557427,1.3083529901963638,4.196324824401043,135.47771370539274,179.4955371939037,136.36879235054877,180.1558126217872,365.6311872050206,432.16317241622545,2864.91009159782,3386.2227216901156,244.74308492425487,289.27769760650034,365.6311872050206,432.16317241622545
DS8,DS8,DS8@387.5,762,388.18254872,386.8773956,388.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.490072733189667,1.5885973261510031,534.9952324578579,584.2935046029128,138.58114459571712,165.42849486306548,2.7385505977434477,5.6240793921663785,138.86385031667334,166.25017125926317,139.7114463967169,167.94026800461393,388.17697932513664,422.6080402382142,2967.791050299128,3231.0323033167274,259.8345949174768,282.88176474316344,388.17697932513664,422.6080402382142
DS8,DS8,DS8@388,763,388.68254872,387.3773956,388.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4871037731120735,1.5349413406585029,525.36544995951,552.9395675019467,129.1077171986114,153.9242248494356,3.2629902125931047,7.485423308874592,133.54513266777883,155.63463259331832,140.8765252751342,158.21508364683078,364.8974871791554,404.9858697020048,2919.308184955174,3240.0293390669017,244.2519670600707,271.08598656280043,364.8974871791554,404.9858697020048
DS8,DS8,DS8@388.5,764,389.18254872,387.8773956,389.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4509748685160706,1.535282469287206,472.5597858587599,546.9940385487591,123.20788003768489,153.27339599023136,4.078375798522653,6.467449764082365,123.95902338424595,155.7736637949987,123.99215736853476,156.79452409093088,351.71426764594923,397.335209276219,2949.1130074302073,3331.643159742589,235.427496033803,265.9648527540896,351.71426764594923,397.335209276219
DS8,DS8,DS8@389,765,389.68254872,388.3773956,389.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4816050378968149,1.5850974693409832,501.6473341390192,562.5180783814543,126.56087418387848,156.09258580414487,3.1987781421877446,10.368862503070709,129.9703235665945,157.32906148570189,130.02597181735666,157.47978654349964,377.84062133527874,410.13751928233347,3173.0758674381755,3444.3026802322834,252.91573178477367,274.53435381061786,377.84062133527874,410.13751928233347
DS8,DS8,DS8@389.5,766,390.18254872,388.8773956,390.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4722830682405867,1.5866446205244433,493.50165886821213,572.4110330336505,128.72119263328253,154.03706140446482,4.277906198526472,7.651301019745797,133.20847550701757,155.75919346049503,133.23534417920504,156.20065569515828,360.2931833611933,419.8938174057148,2989.404074343568,3483.919059567523,241.1699774493084,281.0649414183378,360.2931833611933,419.8938174057148
DS8,DS8,DS8@390,767,390.68254872,389.3773956,390.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5022317638140936,1.5905016137604786,507.03528257438705,554.2801482184291,123.06068327770973,143.76398281256857,3.1147388543111068,12.936434067357686,123.58432618108166,145.80583637963136,123.6688212498717,146.37783850656118,369.34622423316904,413.76813558252815,2978.2896456272365,3336.4937098096957,247.2298247175074,276.96458477717835,369.34622423316904,413.76813558252815
DS8,DS8,DS8@390.5,768,391.18254872,389.8773956,391.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4666280141544068,1.5657809271880294,478.5166317292864,525.6101225757735,107.72931732615177,134.41717888677397,4.232405723503491,6.987248837631114,107.73119322437117,136.20641033722825,115.5726300605828,136.3800422938275,368.97783844467517,394.4226276927768,3077.6474722933813,3289.8826884856394,246.9832377810717,264.0152537407387,368.97783844467517,394.4226276927768
DS8,DS8,DS8@391,769,391.68254872,390.3773956,391.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.445492229539104,1.560576483999282,455.87381268672874,509.5641627697908,104.06459566101417,130.89191894894327,3.5873070789971373,7.148628539845409,105.45550061970626,132.21039578459184,105.52599413088055,132.70451438631642,354.22649090574157,387.8672231030851,3011.5883141890936,3297.597516118724,237.10910660789025,259.62725294006265,354.22649090574157,387.8672231030851
DS8,DS8,DS8@391.5,770,392.18254872,390.8773956,392.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4449194230053584,1.558665128811535,456.11773037846046,510.9990723353817,95.46757560535441,126.54427798651675,3.914517091734105,7.272619569768473,97.4449765674465,127.9012983289203,99.39316766787864,128.35135182715484,334.2774119682103,394.35642592549516,2848.1835416255817,3360.081900963441,223.75576233249842,263.97094016651704,334.2774119682103,394.35642592549516
DS8,DS8,DS8@392,771,392.68254872,391.3773956,392.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4214081367326592,1.5826174297004287,459.74196824155564,520.9677191709262,94.3123332457046,125.08169812665426,4.020133898035902,8.847837233232099,99.05428015550838,127.58305879173126,100.36402339068098,128.83322779966446,344.93078514732747,398.32958702019465,2988.3992592327986,3451.0339292366266,230.88682638815962,266.63046084540423,344.93078514732747,398.32958702019465
DS8,DS8,DS8@392.5,772,393.18254872,391.8773956,393.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4863632426892217,1.581518094303674,467.7248018722957,511.56599073316653,95.98485386699622,122.75557892602039,3.6316020335973356,8.963996556604657,100.26522834434837,124.07936815806937,101.23319003550435,125.31070734030713,354.7809295354187,398.19296882486407,2889.890187206529,3243.5056606015496,237.48023200795706,266.53901252329143,354.7809295354187,398.19296882486407
DS8,DS8,DS8@393,773,393.68254872,392.3773956,393.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4875841677321966,1.5791483866548683,444.06045100901855,505.1173288888499,77.35614088298551,115.62176978835514,3.7641137395455906,6.262254223050694,79.36789522735475,117.96725244065709,88.27816530957286,118.32196573234809,338.15083264152133,399.85048464657757,2652.493671294099,3136.472773714219,226.34851961899315,267.64850632391034,338.15083264152133,399.85048464657757
DS8,DS8,DS8@393.5,774,394.18254872,392.8773956,394.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.512348426993583,1.6265325992935378,445.48361952934295,515.0877800506944,79.56530271420706,110.96675035540927,3.479671572913098,7.81311881708617,81.34178552379564,112.19480400345947,82.05731178516764,114.31528595927097,347.5345264144571,412.6969907057583,2697.278402214727,3203.0160892910567,232.6296965052664,276.24759095740757,347.5345264144571,412.6969907057583
DS8,DS8,DS8@394,775,394.68254872,393.3773956,394.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4965829531309736,1.5964742857224952,451.98101904541363,509.08577624909213,76.58337117844846,108.47591619798243,5.228770092579882,14.540798777895843,79.5607620087079,112.97736022097216,87.81602132080812,114.70723705180667,344.2308157223458,405.9271915374641,2645.718993738856,3119.9103382771973,230.41828682584213,271.7160805426876,344.2308157223458,405.9271915374641
DS8,DS8,DS8@394.5,776,395.18254872,393.8773956,395.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.477035396645757,1.5838495521437175,440.5542928762605,484.88444663073255,79.97741972472737,110.85139617529252,4.378433042272874,15.630262342204043,85.80612304328284,112.43670701521599,85.99162889913575,112.85891313489894,353.5580651453921,387.8730082015673,2819.9397621137387,3093.6319272719124,236.66168147470808,259.6311253199325,353.5580651453921,387.8730082015673
DS8,DS8,DS8@395,777,395.68254872,394.3773956,395.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4607552401786466,1.6001722939035146,437.5784841549362,470.70103438608083,72.93988684056986,103.34694452901306,6.337702550172156,10.158377804897057,77.67925759261546,105.91831664465023,78.25092668319114,106.82660473372432,343.42959895973183,381.1421228698097,2766.382978227544,3070.1636789209383,229.88197518439233,255.12566271714294,343.42959895973183,381.1421228698097
DS8,DS8,DS8@395.5,778,396.18254872,394.8773956,396.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4432002847603926,1.615657260270299,422.4900553501219,479.3053346408774,69.8839207012914,104.89212838737295,6.309763082680713,12.593490581152295,73.10410013950842,109.06638409130471,77.0859781405176,110.3196462645888,340.76712461014307,389.3026895547216,2794.6699723143997,3192.715664354411,228.09979081759576,260.58811322762284,340.76712461014307,389.3026895547216
DS8,DS8,DS8@396,779,396.68254872,395.3773956,396.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.512215160629896,1.6027908801093174,406.1750427455108,479.7766329861377,66.28381050850491,95.0611913354176,3.1014679066779176,8.109086627237906,67.94015799418285,98.64304910519148,70.03214184919128,102.08346555460953,333.1631163382289,392.4287844405182,2805.0812139079126,3304.071060234899,223.0098846296581,262.6806319538407,333.1631163382289,392.4287844405182
DS8,DS8,DS8@396.5,780,397.18254872,395.8773956,397.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4598177042470293,1.6014215314842823,396.6673889242915,458.9086717591542,61.79768497822408,87.02772393820521,2.68171646385475,6.790408911486577,67.39897058534612,88.62875890704994,72.33106455651148,94.20557611681988,325.7501389151213,376.3324968235583,2733.485939523077,3157.9405985176004,218.04784904162744,251.90623626479388,325.7501389151213,376.3324968235583
DS8,DS8,DS8@397,781,397.68254872,396.3773956,397.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4335622400553352,1.619148781760198,366.8705586223574,479.43722705331055,57.229969248648025,90.51788430941419,2.9246437953756086,9.261946767514265,59.88746380605948,93.60069829993289,66.36226986592878,94.29998677272806,308.96058259043554,385.8365287533766,2653.7586830728237,3314.0701310214577,206.8093990592166,258.2679640799272,308.96058259043554,385.8365287533766
DS8,DS8,DS8@397.5,782,398.18254872,396.8773956,398.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4594950854155035,1.625914134836364,410.2038394688982,471.83804797288695,63.96389971938779,89.29887853478563,3.737412184146817,11.392139750596428,66.00602086186741,92.66637780320589,66.03718790796489,93.17863727069316,344.1978186070297,387.71833262992595,2984.5355651060513,3361.9014718357625,230.3961994982873,259.52758990531066,344.1978186070297,387.71833262992595
DS8,DS8,DS8@398,783,398.68254872,397.3773956,398.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4541924872850753,1.6309336091335742,407.094528505523,460.20660542875504,63.56924506413843,89.48179505472167,2.263538369773306,7.711380358935718,66.79249250149012,95.47398226503226,66.93998889505397,96.44011991454171,325.06002033160377,387.88914132097347,2655.570354113055,3168.851411882468,217.58590335153258,259.6419243697704,325.06002033160377,387.88914132097347
DS8,DS8,DS8@398.5,784,399.18254872,397.8773956,399.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4287776812731643,1.6102332426108144,376.34029137486107,444.614057954544,53.0162937215073,79.86501330366464,3.0123169237218623,7.126516384642048,56.988093332612976,83.10144368475551,66.74215022990474,87.52321546082821,305.69996477175783,376.4478390463362,2398.0707413021605,2953.054146137881,204.62683451978987,251.98344305790275,305.69996477175783,376.4478390463362
DS8,DS8,DS8@399,785,399.68254872,398.3773956,399.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4721080214216615,1.6134794451127856,366.262988429552,440.2524665550199,55.759260509731355,76.07414720525486,4.132323952119667,10.29883082584423,58.79406142228833,77.03466898752392,60.263210485930735,77.77708170344235,307.46892700726283,371.99753650283327,2251.2776072303645,2723.754013210924,205.81092737013316,249.00453750646682,307.46892700726283,371.99753650283327
DS8,DS8,DS8@399.5,786,400.18254872,398.8773956,400.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.5540989608188376,1.6085852052114846,363.5872359907949,448.11178181954375,46.826993478205345,75.78462138929414,3.5328849940845117,11.884061125806383,47.54561023482654,77.86571488704828,57.18503393488322,79.08636177507374,312.65963674202004,376.55315389130146,2270.280245060531,2734.223052910518,209.28544037090325,252.0539378103941,312.65963674202004,376.55315389130146
DS8,DS8,DS8@400,787,400.68254872,399.3773956,400.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4277246087275821,1.6244725119537666,389.91372023150785,431.7046851783138,46.66290335896071,70.87964768122616,5.40939779863871,16.964921951641305,55.80847094815881,72.79999588967802,59.5217822408905,73.0161267890674,319.09424518571234,365.68226080111896,2396.859179196051,2746.802540923955,213.59258367787135,244.77727213230693,319.09424518571234,365.68226080111896
DS8,DS8,DS8@400.5,788,401.18254872,399.8773956,401.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4568344667770838,1.6208353213010565,372.7896986626491,420.1516228285541,57.49399621271945,64.82864177573755,3.4771652841945397,10.225785200368735,58.70570334821831,70.10335305490297,60.89637988816266,86.42963839408908,317.131103663906,356.0926100634353,2419.403440810242,2716.642032525521,212.27851275338983,238.35823352997122,317.131103663906,356.0926100634353
DS8,DS8,DS8@401,789,401.68254872,400.3773956,401.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4926089473135682,1.5908595271812767,351.97829740170187,415.59760463719954,39.42468288470112,62.241460507617525,2.868343833173175,9.951281146119213,40.49654348126152,64.85281730954232,57.44104902765364,67.15446591229191,313.97944893634076,351.0534693516661,2538.028231513918,2837.713165634866,210.16888499833755,234.98517650878702,313.97944893634076,351.0534693516661
DS8,DS8,DS8@401.5,790,402.18254872,400.8773956,402.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4392828194441853,1.5543245558985799,347.4325130958611,406.0590799748423,45.70520187440577,63.23015376944854,4.683074010551509,10.299270311692636,47.08149614407926,69.33043766550256,52.73094136170546,72.4774555788271,289.92602661348684,343.28747763923076,2383.4137053210247,2822.085649320475,194.06821036146573,229.7868432272996,289.92602661348684,343.28747763923076
DS8,DS8,DS8@402,791,402.68254872,401.3773956,402.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4281338924732518,1.5431024042596144,366.1752176136153,398.4041424332893,48.86804544588908,61.68259635451011,5.2440700755194385,10.218653651104264,51.05562416440504,65.71960126488987,53.372343492925616,66.44528237996259,303.42791873476136,335.36807130355805,2402.287698544659,2655.163030272892,203.10599172616722,224.48581857407603,303.42791873476136,335.36807130355805
DS8,DS8,DS8@402.5,792,403.18254872,401.8773956,403.18254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.479555523596263,1.5871781508434257,360.0963737285825,413.62563757949914,45.61496705014214,58.31331351752288,5.518370687233574,10.719254399420265,47.43012579854084,65.30828083152292,52.44833743694695,65.5902975651796,312.66624793004064,348.31735674797557,2421.100369376838,2697.1612275578245,209.289865711541,233.15370079566125,312.66624793004064,348.31735674797557
DS8,DS8,DS8@403,793,403.68254872,402.3773956,403.68254872,evaluation,post,1,True,11,event,,,,,,,,,,,,,,1.4460935413700413,1.6007897788406942,355.4327228916851,415.5517637243283,42.18680740818976,61.7756723508543,4.063989832334755,9.103760058726449,45.28966575075555,67.64164283985352,48.71994144378163,68.2051422988114,305.60550752503667,353.8002879892935,2422.5875587399732,2804.635894499588,204.56360753378598,236.8238185355773,305.60550752503667,353.8002879892935
