dataset,prn,subframe_start_bit,tow_s,subframe_id,word_position,previous_d29,previous_d30,d29,d30,parity_valid,transmitted_word_hex
TEXBAT.cleanStatic,19,459,477936,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,459,477936,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,459,477936,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,459,477936,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,459,477936,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,759,477942,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,759,477942,2,2,1,1,1,1,True,0x191ad52f
TEXBAT.cleanStatic,19,759,477942,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,759,477942,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,759,477942,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,759,477942,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,759,477942,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,759,477942,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,759,477942,2,9,1,0,1,0,True,0x033db8c6
TEXBAT.cleanStatic,19,759,477942,2,10,1,0,1,1,True,0x1d719f1f
TEXBAT.cleanStatic,19,1059,477948,3,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,1059,477948,3,2,1,1,1,1,True,0x191ab45f
TEXBAT.cleanStatic,19,1059,477948,3,3,1,1,0,1,True,0x3fed295d
TEXBAT.cleanStatic,19,1059,477948,3,4,0,1,1,1,True,0x3428af63
TEXBAT.cleanStatic,19,1059,477948,3,5,1,1,0,1,True,0x3ff4f629
TEXBAT.cleanStatic,19,1059,477948,3,6,0,1,0,1,True,0x365d32d5
TEXBAT.cleanStatic,19,1059,477948,3,7,0,1,1,1,True,0x38e53d5f
TEXBAT.cleanStatic,19,1059,477948,3,8,1,1,0,1,True,0x3aa7627d
TEXBAT.cleanStatic,19,1059,477948,3,9,0,1,1,1,True,0x0016e7c3
TEXBAT.cleanStatic,19,1059,477948,3,10,1,1,1,1,True,0x2246e737
TEXBAT.cleanStatic,19,1359,477954,4,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,1359,477954,4,2,1,1,1,1,True,0x191a931b
TEXBAT.cleanStatic,19,1359,477954,4,3,1,1,0,1,True,0x28bc38e1
TEXBAT.cleanStatic,19,1359,477954,4,4,0,1,1,0,True,0x3c3c7d76
TEXBAT.cleanStatic,19,1359,477954,4,5,1,0,0,0,True,0x3f4d403c
TEXBAT.cleanStatic,19,1359,477954,4,6,0,0,0,1,True,0x28437429
TEXBAT.cleanStatic,19,1359,477954,4,7,0,1,1,1,True,0x2b2527af
TEXBAT.cleanStatic,19,1359,477954,4,8,1,1,0,0,True,0x0ac676ec
TEXBAT.cleanStatic,19,1359,477954,4,9,0,0,1,1,True,0x392e9f77
TEXBAT.cleanStatic,19,1359,477954,4,10,1,1,1,1,True,0x347ff2ab
TEXBAT.cleanStatic,19,1659,477960,5,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,1659,477960,5,2,1,1,1,1,True,0x191a7227
TEXBAT.cleanStatic,19,1659,477960,5,3,1,1,0,0,True,0x2e33c390
TEXBAT.cleanStatic,19,1659,477960,5,4,0,0,1,0,True,0x03c57ec6
TEXBAT.cleanStatic,19,1659,477960,5,5,1,0,0,0,True,0x3f59c038
TEXBAT.cleanStatic,19,1659,477960,5,6,0,0,1,1,True,0x28435e53
TEXBAT.cleanStatic,19,1659,477960,5,7,1,1,0,1,True,0x00c5ef61
TEXBAT.cleanStatic,19,1659,477960,5,8,0,1,0,1,True,0x1e62e405
TEXBAT.cleanStatic,19,1659,477960,5,9,0,1,0,1,True,0x3f8f5801
TEXBAT.cleanStatic,19,1659,477960,5,10,0,1,1,1,True,0x3bfff68b
TEXBAT.cleanStatic,19,1959,477966,1,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,1959,477966,1,2,1,1,1,1,True,0x191a56db
TEXBAT.cleanStatic,19,1959,477966,1,3,1,1,0,0,True,0x156bffc0
TEXBAT.cleanStatic,19,1959,477966,1,4,0,0,0,1,True,0x15019bad
TEXBAT.cleanStatic,19,1959,477966,1,5,0,1,0,0,True,0x26f1877c
TEXBAT.cleanStatic,19,1959,477966,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,1959,477966,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,1959,477966,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,1959,477966,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,1959,477966,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,2259,477972,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,2259,477972,2,2,1,1,1,1,True,0x191a354b
TEXBAT.cleanStatic,19,2259,477972,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,2259,477972,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,2259,477972,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,2259,477972,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,2259,477972,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,2259,477972,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,2259,477972,2,9,1,0,1,0,True,0x033db8c6
TEXBAT.cleanStatic,19,2259,477972,2,10,1,0,1,1,True,0x1d719f1f
TEXBAT.cleanStatic,19,2559,477978,3,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,2559,477978,3,2,1,1,1,1,True,0x191a14c3
TEXBAT.cleanStatic,19,2559,477978,3,3,1,1,0,1,True,0x3fed295d
TEXBAT.cleanStatic,19,2559,477978,3,4,0,1,1,1,True,0x3428af63
TEXBAT.cleanStatic,19,2559,477978,3,5,1,1,0,1,True,0x3ff4f629
TEXBAT.cleanStatic,19,2559,477978,3,6,0,1,0,1,True,0x365d32d5
TEXBAT.cleanStatic,19,2559,477978,3,7,0,1,1,1,True,0x38e53d5f
TEXBAT.cleanStatic,19,2559,477978,3,8,1,1,0,1,True,0x3aa7627d
TEXBAT.cleanStatic,19,2559,477978,3,9,0,1,1,1,True,0x0016e7c3
TEXBAT.cleanStatic,19,2559,477978,3,10,1,1,1,1,True,0x2246e737
TEXBAT.cleanStatic,19,2859,477984,4,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,2859,477984,4,2,1,1,1,1,True,0x1919f363
TEXBAT.cleanStatic,19,2859,477984,4,3,1,1,0,1,True,0x28692529
TEXBAT.cleanStatic,19,2859,477984,4,4,0,1,0,0,True,0x3c3cf790
TEXBAT.cleanStatic,19,2859,477984,4,5,0,0,0,0,True,0x3f508010
TEXBAT.cleanStatic,19,2859,477984,4,6,0,0,1,1,True,0x2843517b
TEXBAT.cleanStatic,19,2859,477984,4,7,1,1,1,0,True,0x374ec6c2
TEXBAT.cleanStatic,19,2859,477984,4,8,1,0,0,0,True,0x1060164c
TEXBAT.cleanStatic,19,2859,477984,4,9,0,0,0,1,True,0x1b5ee069
TEXBAT.cleanStatic,19,2859,477984,4,10,0,1,1,1,True,0x0d7fcdff
TEXBAT.cleanStatic,19,3159,477990,5,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,3159,477990,5,2,1,1,1,1,True,0x1919d2eb
TEXBAT.cleanStatic,19,3159,477990,5,3,1,1,1,0,True,0x2de5f2a6
TEXBAT.cleanStatic,19,3159,477990,5,4,1,0,1,1,True,0x03c923b7
TEXBAT.cleanStatic,19,3159,477990,5,5,1,1,1,1,True,0x00a03feb
TEXBAT.cleanStatic,19,3159,477990,5,6,1,1,1,0,True,0x17bcc2ca
TEXBAT.cleanStatic,19,3159,477990,5,7,1,0,1,0,True,0x00197bbe
TEXBAT.cleanStatic,19,3159,477990,5,8,1,0,0,0,True,0x2220a35c
TEXBAT.cleanStatic,19,3159,477990,5,9,0,0,1,0,True,0x39a348be
TEXBAT.cleanStatic,19,3159,477990,5,10,1,0,1,1,True,0x0000023f
TEXBAT.cleanStatic,19,3459,477996,1,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,3459,477996,1,2,1,1,1,1,True,0x1919b6ef
TEXBAT.cleanStatic,19,3459,477996,1,3,1,1,0,0,True,0x156bffc0
TEXBAT.cleanStatic,19,3459,477996,1,4,0,0,0,1,True,0x15019bad
TEXBAT.cleanStatic,19,3459,477996,1,5,0,1,0,0,True,0x26f1877c
TEXBAT.cleanStatic,19,3459,477996,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,3459,477996,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,3459,477996,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,3459,477996,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,3459,477996,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,3759,478002,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,3759,478002,2,2,1,1,1,1,True,0x19199587
TEXBAT.cleanStatic,19,3759,478002,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,3759,478002,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,3759,478002,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,3759,478002,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,3759,478002,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,3759,478002,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,3759,478002,2,9,1,0,1,0,True,0x033db8c6
TEXBAT.cleanStatic,19,3759,478002,2,10,1,0,1,1,True,0x1d719f1f
TEXBAT.cleanStatic,19,4059,478008,3,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,4059,478008,3,2,1,1,1,1,True,0x191974bb
TEXBAT.cleanStatic,19,4059,478008,3,3,1,1,0,1,True,0x3fed295d
TEXBAT.cleanStatic,19,4059,478008,3,4,0,1,1,1,True,0x3428af63
TEXBAT.cleanStatic,19,4059,478008,3,5,1,1,0,1,True,0x3ff4f629
TEXBAT.cleanStatic,19,4059,478008,3,6,0,1,0,1,True,0x365d32d5
TEXBAT.cleanStatic,19,4059,478008,3,7,0,1,1,1,True,0x38e53d5f
TEXBAT.cleanStatic,19,4059,478008,3,8,1,1,0,1,True,0x3aa7627d
TEXBAT.cleanStatic,19,4059,478008,3,9,0,1,1,1,True,0x0016e7c3
TEXBAT.cleanStatic,19,4059,478008,3,10,1,1,1,1,True,0x2246e737
TEXBAT.cleanStatic,19,4359,478014,4,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,4359,478014,4,2,1,1,1,1,True,0x191953ff
TEXBAT.cleanStatic,19,4359,478014,4,3,1,1,1,0,True,0x282fff5e
TEXBAT.cleanStatic,19,4359,478014,4,4,1,0,0,0,True,0x03c65114
TEXBAT.cleanStatic,19,4359,478014,4,5,0,0,1,1,True,0x3f5b4033
TEXBAT.cleanStatic,19,4359,478014,4,6,1,1,1,1,True,0x17bc9f9b
TEXBAT.cleanStatic,19,4359,478014,4,7,1,1,1,1,True,0x00bd0bc7
TEXBAT.cleanStatic,19,4359,478014,4,8,1,1,1,0,True,0x08bda5e6
TEXBAT.cleanStatic,19,4359,478014,4,9,1,0,1,0,True,0x000ea36a
TEXBAT.cleanStatic,19,4359,478014,4,10,1,0,1,1,True,0x0900086f
TEXBAT.cleanStatic,19,4659,478020,5,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,4659,478020,5,2,1,1,1,1,True,0x1919328f
TEXBAT.cleanStatic,19,4659,478020,5,3,1,1,1,1,True,0x2d9c93a3
TEXBAT.cleanStatic,19,4659,478020,5,4,1,1,1,1,True,0x3c391683
TEXBAT.cleanStatic,19,4659,478020,5,5,1,1,0,0,True,0x00a4bfcc
TEXBAT.cleanStatic,19,4659,478020,5,6,0,0,1,0,True,0x28432446
TEXBAT.cleanStatic,19,4659,478020,5,7,1,0,1,1,True,0x3ef91a9b
TEXBAT.cleanStatic,19,4659,478020,5,8,1,1,1,1,True,0x2f3b6783
TEXBAT.cleanStatic,19,4659,478020,5,9,1,1,0,1,True,0x05fe3c31
TEXBAT.cleanStatic,19,4659,478020,5,10,0,1,1,1,True,0x39fff417
TEXBAT.cleanStatic,19,4959,478026,1,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,4959,478026,1,2,1,1,1,1,True,0x19191673
TEXBAT.cleanStatic,19,4959,478026,1,3,1,1,0,0,True,0x156bffc0
TEXBAT.cleanStatic,19,4959,478026,1,4,0,0,0,1,True,0x15019bad
TEXBAT.cleanStatic,19,4959,478026,1,5,0,1,0,0,True,0x26f1877c
TEXBAT.cleanStatic,19,4959,478026,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,4959,478026,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,4959,478026,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,4959,478026,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,4959,478026,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,5259,478032,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,5259,478032,2,2,1,1,1,1,True,0x1918f567
TEXBAT.cleanStatic,19,5259,478032,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,5259,478032,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,5259,478032,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,5259,478032,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,5259,478032,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,5259,478032,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,5259,478032,2,9,1,0,1,0,True,0x033db8c6
TEXBAT.cleanStatic,19,5259,478032,2,10,1,0,1,1,True,0x1d719f1f
TEXBAT.cleanStatic,19,5559,478038,3,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,5559,478038,3,2,1,1,1,1,True,0x1918d4ef
TEXBAT.cleanStatic,19,5559,478038,3,3,1,1,0,1,True,0x3fed295d
TEXBAT.cleanStatic,19,5559,478038,3,4,0,1,1,1,True,0x3428af63
TEXBAT.cleanStatic,19,5559,478038,3,5,1,1,0,1,True,0x3ff4f629
TEXBAT.cleanStatic,19,5559,478038,3,6,0,1,0,1,True,0x365d32d5
TEXBAT.cleanStatic,19,5559,478038,3,7,0,1,1,1,True,0x38e53d5f
TEXBAT.cleanStatic,19,5559,478038,3,8,1,1,0,1,True,0x3aa7627d
TEXBAT.cleanStatic,19,5559,478038,3,9,0,1,1,1,True,0x0016e7c3
TEXBAT.cleanStatic,19,5559,478038,3,10,1,1,1,1,True,0x2246e737
TEXBAT.cleanStatic,19,5859,478044,4,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,5859,478044,4,2,1,1,1,1,True,0x1918b353
TEXBAT.cleanStatic,19,5859,478044,4,3,1,1,1,1,True,0x27e7bc07
TEXBAT.cleanStatic,19,5859,478044,4,4,1,1,0,0,True,0x3c3ea890
TEXBAT.cleanStatic,19,5859,478044,4,5,0,0,1,1,True,0x3f4c402b
TEXBAT.cleanStatic,19,5859,478044,4,6,1,1,1,1,True,0x17bcf4b7
TEXBAT.cleanStatic,19,5859,478044,4,7,1,1,1,1,True,0x15646bcb
TEXBAT.cleanStatic,19,5859,478044,4,8,1,1,1,0,True,0x054a44c2
TEXBAT.cleanStatic,19,5859,478044,4,9,1,0,0,1,True,0x0614d995
TEXBAT.cleanStatic,19,5859,478044,4,10,0,1,1,1,True,0x0fc0075f
TEXBAT.cleanStatic,19,6159,478050,5,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,6159,478050,5,2,1,1,1,1,True,0x191892db
TEXBAT.cleanStatic,19,6159,478050,5,3,1,1,0,0,True,0x2d683718
TEXBAT.cleanStatic,19,6159,478050,5,4,0,0,1,1,True,0x03c06a7b
TEXBAT.cleanStatic,19,6159,478050,5,5,1,1,1,0,True,0x00b53fce
TEXBAT.cleanStatic,19,6159,478050,5,6,1,0,0,0,True,0x284354d0
TEXBAT.cleanStatic,19,6159,478050,5,7,0,0,1,0,True,0x29ea1fd6
TEXBAT.cleanStatic,19,6159,478050,5,8,1,0,0,1,True,0x07b8d8bd
TEXBAT.cleanStatic,19,6159,478050,5,9,0,1,1,1,True,0x1944a5a3
TEXBAT.cleanStatic,19,6159,478050,5,10,1,1,1,1,True,0x01bffeef
TEXBAT.cleanStatic,19,6459,478056,1,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,6459,478056,1,2,1,1,1,1,True,0x19187693
TEXBAT.cleanStatic,19,6459,478056,1,3,1,1,0,0,True,0x156bffc0
TEXBAT.cleanStatic,19,6459,478056,1,4,0,0,0,1,True,0x15019bad
TEXBAT.cleanStatic,19,6459,478056,1,5,0,1,0,0,True,0x26f1877c
TEXBAT.cleanStatic,19,6459,478056,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,6459,478056,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,6459,478056,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,6459,478056,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,6459,478056,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,6759,478062,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,6759,478062,2,2,1,1,1,1,True,0x191855fb
TEXBAT.cleanStatic,19,6759,478062,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,6759,478062,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,6759,478062,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,6759,478062,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,6759,478062,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,6759,478062,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,6759,478062,2,9,1,0,1,0,True,0x033db8c6
TEXBAT.cleanStatic,19,6759,478062,2,10,1,0,1,1,True,0x1d719f1f
TEXBAT.cleanStatic,19,7059,478068,3,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,7059,478068,3,2,1,1,1,1,True,0x1918348b
TEXBAT.cleanStatic,19,7059,478068,3,3,1,1,0,1,True,0x3fed295d
TEXBAT.cleanStatic,19,7059,478068,3,4,0,1,1,1,True,0x3428af63
TEXBAT.cleanStatic,19,7059,478068,3,5,1,1,0,1,True,0x3ff4f629
TEXBAT.cleanStatic,19,7059,478068,3,6,0,1,0,1,True,0x365d32d5
TEXBAT.cleanStatic,19,7059,478068,3,7,0,1,1,1,True,0x38e53d5f
TEXBAT.cleanStatic,19,7059,478068,3,8,1,1,0,1,True,0x3aa7627d
TEXBAT.cleanStatic,19,7059,478068,3,9,0,1,1,1,True,0x0016e7c3
TEXBAT.cleanStatic,19,7059,478068,3,10,1,1,1,1,True,0x2246e737
TEXBAT.cleanStatic,19,7359,478074,4,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,7359,478074,4,2,1,1,1,1,True,0x191813cf
TEXBAT.cleanStatic,19,7359,478074,4,3,1,1,0,0,True,0x2190c810
TEXBAT.cleanStatic,19,7359,478074,4,4,0,0,1,0,True,0x301c6352
TEXBAT.cleanStatic,19,7359,478074,4,5,1,0,1,1,True,0x2f05d0ef
TEXBAT.cleanStatic,19,7359,478074,4,6,1,1,0,0,True,0x0a61222c
TEXBAT.cleanStatic,19,7359,478074,4,7,0,0,0,0,True,0x330c86dc
TEXBAT.cleanStatic,19,7359,478074,4,8,0,0,0,0,True,0x34b4015c
TEXBAT.cleanStatic,19,7359,478074,4,9,0,0,1,0,True,0x00990e46
TEXBAT.cleanStatic,19,7359,478074,4,10,1,0,1,1,True,0x1ed8310f
TEXBAT.cleanStatic,19,7659,478080,5,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,7659,478080,5,2,1,1,1,1,True,0x1917f20f
TEXBAT.cleanStatic,19,7659,478080,5,3,1,1,0,1,True,0x2d245dcd
TEXBAT.cleanStatic,19,7659,478080,5,4,0,1,0,1,True,0x3c08c311
TEXBAT.cleanStatic,19,7659,478080,5,5,0,1,0,0,True,0x00b97fe0
TEXBAT.cleanStatic,19,7659,478080,5,6,0,0,1,0,True,0x28433baa
TEXBAT.cleanStatic,19,7659,478080,5,7,1,0,0,1,True,0x1c333425
TEXBAT.cleanStatic,19,7659,478080,5,8,0,1,1,1,True,0x34e69177
TEXBAT.cleanStatic,19,7659,478080,5,9,1,1,1,1,True,0x3e351327
TEXBAT.cleanStatic,19,7659,478080,5,10,1,1,1,1,True,0x09c00553
TEXBAT.cleanStatic,19,7959,478086,1,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,7959,478086,1,2,1,1,1,1,True,0x1917d6f3
TEXBAT.cleanStatic,19,7959,478086,1,3,1,1,0,0,True,0x156bffc0
TEXBAT.cleanStatic,19,7959,478086,1,4,0,0,0,1,True,0x15019bad
TEXBAT.cleanStatic,19,7959,478086,1,5,0,1,0,0,True,0x26f1877c
TEXBAT.cleanStatic,19,7959,478086,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,7959,478086,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,7959,478086,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,7959,478086,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,7959,478086,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,8259,478092,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,8259,478092,2,2,1,1,1,1,True,0x1917b563
TEXBAT.cleanStatic,19,8259,478092,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,8259,478092,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,8259,478092,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,8259,478092,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,8259,478092,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,8259,478092,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,8259,478092,2,9,1,0,1,0,True,0x033db8c6
TEXBAT.cleanStatic,19,8259,478092,2,10,1,0,1,1,True,0x1d719f1f
TEXBAT.cleanStatic,19,8559,478098,3,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,8559,478098,3,2,1,1,1,1,True,0x191794eb
TEXBAT.cleanStatic,19,8559,478098,3,3,1,1,0,1,True,0x3fed295d
TEXBAT.cleanStatic,19,8559,478098,3,4,0,1,1,1,True,0x3428af63
TEXBAT.cleanStatic,19,8559,478098,3,5,1,1,0,1,True,0x3ff4f629
TEXBAT.cleanStatic,19,8559,478098,3,6,0,1,0,1,True,0x365d32d5
TEXBAT.cleanStatic,19,8559,478098,3,7,0,1,1,1,True,0x38e53d5f
TEXBAT.cleanStatic,19,8559,478098,3,8,1,1,0,1,True,0x3aa7627d
TEXBAT.cleanStatic,19,8559,478098,3,9,0,1,1,1,True,0x0016e7c3
TEXBAT.cleanStatic,19,8559,478098,3,10,1,1,1,1,True,0x2246e737
TEXBAT.cleanStatic,19,8859,478104,4,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,8859,478104,4,2,1,1,1,1,True,0x1917731b
TEXBAT.cleanStatic,19,8859,478104,4,3,1,1,0,1,True,0x205ec145
TEXBAT.cleanStatic,19,8859,478104,4,4,0,1,1,0,True,0x29c8e556
TEXBAT.cleanStatic,19,8859,478104,4,5,1,0,1,0,True,0x0cca2ee6
TEXBAT.cleanStatic,19,8859,478104,4,6,1,0,0,1,True,0x2a889011
TEXBAT.cleanStatic,19,8859,478104,4,7,0,1,0,0,True,0x016766a4
TEXBAT.cleanStatic,19,8859,478104,4,8,0,0,1,1,True,0x07b701af
TEXBAT.cleanStatic,19,8859,478104,4,9,1,1,1,1,True,0x011f0faf
TEXBAT.cleanStatic,19,8859,478104,4,10,1,1,1,1,True,0x0e73e0df
TEXBAT.cleanStatic,19,9159,478110,5,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,9159,478110,5,2,1,1,1,1,True,0x19175293
TEXBAT.cleanStatic,19,9159,478110,5,3,1,1,0,0,True,0x2cf7d778
TEXBAT.cleanStatic,19,9159,478110,5,4,0,0,1,0,True,0x03c6463e
TEXBAT.cleanStatic,19,9159,478110,5,5,1,0,0,1,True,0x3f548001
TEXBAT.cleanStatic,19,9159,478110,5,6,0,1,0,1,True,0x17bcaa81
TEXBAT.cleanStatic,19,9159,478110,5,7,0,1,0,1,True,0x3602d6b9
TEXBAT.cleanStatic,19,9159,478110,5,8,0,1,1,1,True,0x3e85a717
TEXBAT.cleanStatic,19,9159,478110,5,9,1,1,0,1,True,0x0352d251
TEXBAT.cleanStatic,19,9159,478110,5,10,0,1,1,1,True,0x3cfff7d7
TEXBAT.cleanStatic,19,9459,478116,1,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,9459,478116,1,2,1,1,1,1,True,0x19173697
TEXBAT.cleanStatic,19,9459,478116,1,3,1,1,0,0,True,0x156bffc0
TEXBAT.cleanStatic,19,9459,478116,1,4,0,0,0,1,True,0x15019bad
TEXBAT.cleanStatic,19,9459,478116,1,5,0,1,0,0,True,0x26f1877c
TEXBAT.cleanStatic,19,9459,478116,1,6,0,0,1,1,True,0x29a3d01b
TEXBAT.cleanStatic,19,9459,478116,1,7,1,1,0,1,True,0x3cdbc7d5
TEXBAT.cleanStatic,19,9459,478116,1,8,0,1,0,0,True,0x22628e48
TEXBAT.cleanStatic,19,9459,478116,1,9,0,0,0,1,True,0x003ff861
TEXBAT.cleanStatic,19,9459,478116,1,10,0,1,1,1,True,0x09f443f7
TEXBAT.cleanStatic,19,9759,478122,2,1,1,1,1,1,True,0x1d3d56fb
TEXBAT.cleanStatic,19,9759,478122,2,2,1,1,1,1,True,0x191715ff
TEXBAT.cleanStatic,19,9759,478122,2,3,1,1,0,1,True,0x22436351
TEXBAT.cleanStatic,19,9759,478122,2,4,0,1,0,1,True,0x33097cc5
TEXBAT.cleanStatic,19,9759,478122,2,5,0,1,0,0,True,0x075f18e8
TEXBAT.cleanStatic,19,9759,478122,2,6,0,0,1,0,True,0x3d0bc126
TEXBAT.cleanStatic,19,9759,478122,2,7,1,0,0,1,True,0x19d7ce89
TEXBAT.cleanStatic,19,9759,478122,2,8,0,1,1,0,True,0x3bfc57ba
TEXBAT.cleanStatic,19,9759,478122,2,9,1,0,1,0,True,0x033db8c6
