dataset,prn,trace_path,trace_sha256,trace_record_count,sample_rate_hz,channel,tracking_session_id,trace_row_index,loop_sequence,raw_interval_start_sample,raw_interval_end_sample,data_symbol_boundary,phase_mod20,subset,matches_fitted_phase
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14664,14664,1116607066,1116632066,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14684,14684,1117107067,1117132067,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14704,14704,1117607068,1117632068,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14724,14724,1118107068,1118132068,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14744,14744,1118607069,1118632069,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14764,14764,1119107070,1119132070,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14784,14784,1119607071,1119632071,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14804,14804,1120107072,1120132072,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14824,14824,1120607073,1120632073,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14844,14844,1121107074,1121132074,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14864,14864,1121607075,1121632075,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14884,14884,1122107076,1122132076,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14904,14904,1122607077,1122632078,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14924,14924,1123107077,1123132077,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14944,14944,1123607078,1123632078,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14964,14964,1124107079,1124132079,1,4,holdout,True
TEXBAT.cleanStatic,16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,b3a7a9afa644c48328a0295749cf08203da734912a79cecd614b75d219ea1fa8,14998,25000000,1,1,14984,14984,1124607080,1124632080,1,4,holdout,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11524,11524,1038113155,1038138155,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11544,11544,1038613154,1038638154,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11564,11564,1039113153,1039138153,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11584,11584,1039613152,1039638152,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11604,11604,1040113151,1040138150,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11624,11624,1040613151,1040638151,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11644,11644,1041113150,1041138150,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11664,11664,1041613149,1041638149,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11684,11684,1042113148,1042138148,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11704,11704,1042613147,1042638147,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11724,11724,1043113147,1043138147,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11744,11744,1043613146,1043638146,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11764,11764,1044113145,1044138145,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11784,11784,1044613144,1044638144,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11804,11804,1045113143,1045138143,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11824,11824,1045613142,1045638142,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11844,11844,1046113142,1046138142,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11864,11864,1046613141,1046638141,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11884,11884,1047113140,1047138140,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11904,11904,1047613139,1047638139,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11924,11924,1048113138,1048138138,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11944,11944,1048613137,1048638137,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11964,11964,1049113137,1049138137,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,11984,11984,1049613136,1049638136,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12004,12004,1050113135,1050138135,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12024,12024,1050613134,1050638134,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12044,12044,1051113133,1051138133,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12064,12064,1051613132,1051638132,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12084,12084,1052113132,1052138132,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12104,12104,1052613131,1052638131,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12124,12124,1053113130,1053138130,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12144,12144,1053613129,1053638129,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12164,12164,1054113128,1054138128,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12184,12184,1054613127,1054638126,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12204,12204,1055113127,1055138127,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12224,12224,1055613126,1055638126,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12244,12244,1056113125,1056138125,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12264,12264,1056613124,1056638124,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12284,12284,1057113123,1057138123,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12304,12304,1057613122,1057638121,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12324,12324,1058113122,1058138122,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12344,12344,1058613121,1058638121,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12364,12364,1059113120,1059138120,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12384,12384,1059613119,1059638119,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12404,12404,1060113118,1060138118,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12424,12424,1060613118,1060638118,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12444,12444,1061113117,1061138117,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12464,12464,1061613116,1061638116,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12484,12484,1062113115,1062138115,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12504,12504,1062613114,1062638114,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12524,12524,1063113113,1063138113,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12544,12544,1063613113,1063638113,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12564,12564,1064113112,1064138112,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12584,12584,1064613111,1064638111,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12604,12604,1065113110,1065138110,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12624,12624,1065613109,1065638109,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12644,12644,1066113108,1066138108,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12664,12664,1066613108,1066638108,1,4,fit,True
TEXBAT.cleanStatic,19,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,c4b5f7e04d9a96cb9e5770b54dad7c0b3674281ac7d1a4859924b91ea77d7fc8,14998,25000000,0,1,12684,12684,1067113107,1067138107,1,4,fit,True
