scenario,physical_recording_id,event_id,target_index,availability_time_s,source_start_s,source_end_s,role,phase,label,valid,tracked_prn_count,predicted_TOPI_scale,clamped_TOPI_scale,predicted_B0_scale,clamped_B0_scale,predicted_total_scale,clamped_total_scale,B0,TOPI,NC_TOPI_original,IQ_LOW_ONLY,IQ_OOD_ONLY,NC_TOPI_clamped,NC_B0_clamped,NC_total_clamped,common_iq_scale_equal,original_implementation_denominator
DS7,DS7,DS7@130,247,130.62360144,129.28739544,130.62360144,evaluation,post,1,True,11,0.33516597011547994,0.8950720215310011,0.050885840661764326,0.06688467184505893,0.4611298582980604,1.236328275263773,0.09735433393853186,2.2566561989362928,6.7329514334607845,1.0931294366630313,6.7025744280421,2.5212006907291458,1.4555552304129882,1.9229815611936623,True,0.33516597011547994
DS7,DS7,DS7@130.5,248,131.12360144,129.78739544,131.12360144,evaluation,post,1,True,11,0.35969349317234534,0.8950720215310011,0.052353927080191806,0.06688467184505893,0.49826989533329513,1.236328275263773,0.13669421240417906,2.6487772233149003,7.363984263250921,1.0225030180401038,6.7025744280421,2.9592894868775197,2.043730030115671,2.870393411005587,True,0.35969349317234534
DS7,DS7,DS7@131,249,131.62360144,130.28739544,131.62360144,evaluation,post,1,True,11,0.3498546122841276,0.8950720215310011,0.051405275628958,0.06688467184505893,0.4798293517499737,1.236328275263773,0.09268377933273937,1.9329449686118094,5.524994957168114,1.0502376042723676,6.7025744280421,2.1595412683166537,1.3857252607510002,2.3378636155698946,True,0.3498546122841276
DS7,DS7,DS7@131.5,250,132.12360144,130.78739544,132.12360144,evaluation,post,1,True,11,0.3575544974097322,0.8950720215310011,0.051836342354758015,0.06688467184505893,0.49180695698095267,1.236328275263773,0.0986416672278977,2.0072218111590834,5.613750702900405,1.0284674881589744,6.7025744280421,2.242525476023454,1.4748022903723763,2.063828235586194,True,0.3575544974097322
DS7,DS7,DS7@132,251,132.62360144,131.28739544,132.62360144,evaluation,post,1,True,11,0.36660984999054175,0.8950720215310011,0.052294465068932684,0.06688467184505893,0.5039108928672003,1.236328275263773,0.09676110088233159,2.0261156406302536,5.526626305001154,1.0034570754417345,6.7025744280421,2.263634201373681,1.4466857384974934,1.9750517215404748,True,0.36660984999054175
DS7,DS7,DS7@132.5,252,133.12360144,131.78739544,133.12360144,evaluation,post,1,True,11,0.3378811579875002,0.8950720215310011,0.05062041581373907,0.06688467184505893,0.461786312812719,1.236328275263773,0.11277178015468883,2.3810061076824565,7.046874474635673,1.08506104891343,6.7025744280421,2.6601279566417433,1.6860631448701617,2.334242008453912,True,0.3378811579875002
DS7,DS7,DS7@133,253,133.62360144,132.28739544,133.62360144,evaluation,post,1,True,11,0.3279546780745474,0.8950720215310011,0.05024785299272187,0.06688467184505893,0.4492182441062021,1.236328275263773,0.11370875301277243,2.041517460241862,6.22499874747268,1.114879856747249,6.7025744280421,2.2808415536773134,1.7000719279326568,3.1549160588685177,True,0.3279546780745474
DS7,DS7,DS7@133.5,254,134.12360144,132.78739544,134.12360144,evaluation,post,1,True,11,0.32648535732933626,0.8950720215310011,0.04990880862537403,0.06688467184505893,0.4437287055170094,1.236328275263773,0.09616737633350138,1.6159258602303959,4.949458908199553,1.1193701786546753,6.7025744280421,1.805358475473728,1.4378088982222568,1.6341037810341341,True,0.32648535732933626
DS7,DS7,DS7@134,255,134.62360144,133.28739544,134.62360144,evaluation,post,1,True,11,0.296475198634144,0.8950720215310011,0.04829439714382402,0.06688467184505893,0.40304257720363906,1.236328275263773,0.0868985146419505,2.1086878773471613,7.112527074985871,1.215791711145352,6.7025744280421,2.355886260124964,1.2992291394245674,1.8683191947517275,True,0.296475198634144
DS7,DS7,DS7@134.5,256,135.12360144,133.78739544,135.12360144,evaluation,post,1,True,11,0.30238142666504414,0.8950720215310011,0.04858288479776325,0.06688467184505893,0.4095350287327788,1.236328275263773,0.11410795374728215,1.4088438008012005,4.659161167202953,1.1960660563214816,6.7025744280421,1.574000490364344,1.7060404215126879,1.4947427736905536,True,0.30238142666504414
DS7,DS7,DS7@135,257,135.62360144,134.28739544,135.62360144,evaluation,post,1,True,11,0.3255925324068063,0.8950720215310011,0.04995585384723548,0.06688467184505893,0.44349755012430975,1.236328275263773,0.1087895550817574,1.724276083654079,5.295809676309503,1.122108579985291,6.7025744280421,1.926410436452636,1.6265244648844632,2.0849090475092487,True,0.3255925324068063
DS7,DS7,DS7@135.5,258,136.12360144,134.78739544,136.12360144,evaluation,post,1,True,11,0.3286850051360755,0.8950720215310011,0.05030484253984825,0.06688467184505893,0.45034947291954236,1.236328275263773,0.10175647440172658,2.4815589088250736,7.549960813690636,1.112655418044114,6.7025744280421,2.772468414977849,1.5213721110488454,2.214452550840618,True,0.3286850051360755
DS7,DS7,DS7@136,259,136.62360144,135.28739544,136.62360144,evaluation,post,1,True,11,0.35402737608560275,0.8950720215310011,0.05123553585110882,0.06688467184505893,0.48559459143703826,1.236328275263773,0.10540009789016477,2.970031036073905,8.38926940880347,1.0383810352633003,6.7025744280421,3.318203412272603,1.5758483219343349,2.9183445001838244,True,0.35402737608560275
DS7,DS7,DS7@136.5,260,137.12360144,135.78739544,137.12360144,evaluation,post,1,True,11,0.3638013150108131,0.8950720215310011,0.05140845412064134,0.06688467184505893,0.4990835762823883,1.236328275263773,0.11111213828911227,3.630523200500827,9.979411977642036,1.011147398251506,6.7025744280421,4.056124103053626,1.6612496589130028,3.350369705161028,True,0.3638013150108131
DS7,DS7,DS7@137,261,137.62360144,136.28739544,137.62360144,evaluation,post,1,True,11,0.36256387284787406,0.8950720215310011,0.050890400866662064,0.06688467184505893,0.493058465929497,1.236328275263773,0.09807521400992099,2.953833808407465,8.147071535852799,1.0145546192493209,6.7025744280421,3.3001074073961076,1.4663331867294829,3.1111742362668457,True,0.36256387284787406
DS7,DS7,DS7@137.5,262,138.12360144,136.78739544,138.12360144,evaluation,post,1,True,11,0.35461253625754596,0.8950720215310011,0.05030364191980311,0.06688467184505893,0.48020942157916424,1.236328275263773,0.09312081289552666,2.2463280566850083,6.334598546323133,1.0367295327307702,6.7025744280421,2.509661795530949,1.3922593970595358,2.453783300502868,True,0.35461253625754596
DS7,DS7,DS7@138,263,138.62360144,137.28739544,138.62360144,evaluation,post,1,True,11,0.3409526291530792,0.8950720215310011,0.049862257356929285,0.06688467184505893,0.46053906591175664,1.236328275263773,0.08630471221956419,2.8577913639176544,8.381784211538022,1.0760117287881918,6.7025744280421,3.1928060481987415,1.2903511348533274,2.5636699021714664,True,0.3409526291530792
DS7,DS7,DS7@138.5,264,139.12360144,137.78739544,139.12360144,evaluation,post,1,True,11,0.34364201729114463,0.8950720215310011,0.05008135743930384,0.06688467184505893,0.4641648061324336,1.236328275263773,0.1049346294051584,2.3824887915019906,6.933054375255491,1.0681548108676662,6.7025744280421,2.661784453307786,1.5688890520124512,2.296579734184622,True,0.34364201729114463
DS7,DS7,DS7@139,265,139.62360144,138.28739544,139.62360144,evaluation,post,1,True,11,0.3429243691448733,0.8950720215310011,0.050340662018085056,0.06688467184505893,0.4653557186669401,1.236328275263773,0.06886901348135313,2.5662682894256834,7.483481841273079,1.0702453542493846,6.7025744280421,2.867108151851443,1.029668107528299,2.3289072528258683,True,0.3429243691448733
DS7,DS7,DS7@139.5,266,140.12360144,138.78739544,140.12360144,evaluation,post,1,True,11,0.3603381159275606,0.8950720215310011,0.050866416476460175,0.06688467184505893,0.4853228471303008,1.236328275263773,0.07983711513881604,1.5137792710538196,4.200996797569256,1.0207124774046872,6.7025744280421,1.6912373916732795,1.193653387786098,1.5819519088718774,True,0.3603381159275606
DS7,DS7,DS7@140,267,140.62360144,139.28739544,140.62360144,evaluation,post,1,True,11,0.368391094729278,0.8950720215310011,0.051322503558852234,0.06688467184505893,0.498806536030261,1.236328275263773,0.11336789512934504,2.278104208222703,6.183928549892962,0.99861014772356,6.7025744280421,2.545163018642964,1.6949757246617938,2.2130489656726917,True,0.368391094729278
DS7,DS7,DS7@140.5,268,141.12360144,139.78739544,141.12360144,evaluation,post,1,True,11,0.3553664121147873,0.8950720215310011,0.05081253723960705,0.06688467184505893,0.4804655210042892,1.236328275263773,0.09342550428180832,3.062344484607942,8.617428041057448,1.034605875001773,6.7025744280421,3.421338630795172,1.3968148710997985,3.1149616807089595,True,0.3553664121147873
DS7,DS7,DS7@141,269,141.62360144,140.28739544,141.62360144,evaluation,post,1,True,11,0.35431881537292187,0.8950720215310011,0.05058092829177507,0.06688467184505893,0.4803642218028468,1.236328275263773,0.08565371706476496,2.124246455635276,5.99529678772351,1.0375581627546928,6.7025744280421,2.3732687476945142,1.280618035522179,1.9451133612620877,True,0.35431881537292187
DS7,DS7,DS7@141.5,270,142.12360144,140.78739544,142.12360144,evaluation,post,1,True,11,0.3410035785575894,0.8950720215310011,0.05032505496796683,0.06688467184505893,0.46663394133760433,1.236328275263773,0.11770389266799049,2.936868768372551,8.612428000888467,1.0758623074499039,6.7025744280421,3.281153580634887,1.759803695242108,2.487713409736129,True,0.3410035785575894
DS7,DS7,DS7@142,271,142.62360144,141.28739544,142.62360144,evaluation,post,1,True,11,0.339477241898705,0.8950720215310011,0.05008200154130864,0.06688467184505893,0.4625800286349934,1.236328275263773,0.07675121113920812,1.8605499424007104,5.480632315717567,1.0803483684019852,6.7025744280421,2.078659479511247,1.147515701609562,2.3975440315482213,True,0.339477241898705
DS7,DS7,DS7@142.5,272,143.12360144,141.78739544,143.12360144,evaluation,post,1,True,11,0.3409737577493298,0.8950720215310011,0.05023146573481827,0.06688467184505893,0.4658903791902049,1.236328275263773,0.1270225783072161,2.858861979867714,8.38440470826332,1.0759497614067761,6.7025744280421,3.1940021708841857,1.8991283772980017,3.319116487147607,True,0.3409737577493298
DS7,DS7,DS7@143,273,143.62360144,142.28739544,143.62360144,evaluation,post,1,True,11,0.3326015173527187,0.8950720215310011,0.04993567965759799,0.06688467184505893,0.45421374413724896,1.236328275263773,0.07388071346014685,1.7719220373357962,5.327462278101102,1.1008101501389516,6.7025744280421,1.979641855305635,1.1045985787490225,2.0642663826665073,True,0.3326015173527187
DS7,DS7,DS7@143.5,274,144.12360144,142.78739544,144.12360144,evaluation,post,1,True,11,0.3467664917876964,0.8950720215310011,0.050581241277326966,0.06688467184505893,0.473521263438273,1.236328275263773,0.1002451462893006,2.4797864520377964,7.151170919813146,1.0591036598866175,6.7025744280421,2.7704881756846516,1.4987760801386987,2.281011120749045,True,0.3467664917876964
DS7,DS7,DS7@144,275,144.62360144,143.28739544,144.62360144,evaluation,post,1,True,11,0.3498768685800221,0.8950720215310011,0.05075400809094651,0.06688467184505893,0.47864281550193466,1.236328275263773,0.08515027757327312,1.9848732868403438,5.673062340176899,1.0501739904533223,6.7025744280421,2.2175570670226756,1.2730910569543827,1.906401859620211,True,0.3498768685800221
DS7,DS7,DS7@144.5,276,145.12360144,143.78739544,145.12360144,evaluation,post,1,True,11,0.3470538842691119,0.8950720215310011,0.050555725655196775,0.06688467184505893,0.4746849024566304,1.236328275263773,0.09566887681464091,2.0069059689479807,5.782692716937843,1.0582752250127807,6.7025744280421,2.242172608093829,1.4303557777223121,2.313097194843293,True,0.3470538842691119
DS7,DS7,DS7@145,277,145.62360144,144.28739544,145.62360144,evaluation,post,1,True,11,0.3677074110927248,0.8950720215310011,0.051683950954568465,0.06688467184505893,0.5032120306561197,1.236328275263773,0.13050565479835755,1.5725228387451085,4.27656008909912,1.0004677356081728,6.7025744280421,1.7568673815268436,1.9512042325733348,2.3270173241356753,True,0.3677074110927248
DS7,DS7,DS7@145.5,278,146.12360144,144.78739544,146.12360144,evaluation,post,1,True,11,0.3542357833177658,0.8950720215310011,0.05112818270580311,0.06688467184505893,0.484722482865977,1.236328275263773,0.11297379300937961,1.9176371407282848,5.413448417796002,1.0377925329943034,6.7025744280421,2.1424389262533405,1.6890834610221008,2.3327960760278907,True,0.3542357833177658
DS7,DS7,DS7@146,279,146.62360144,145.28739544,146.62360144,evaluation,post,1,True,11,0.364464076665568,0.8950720215310011,0.05153165735007022,0.06688467184505893,0.4972534188615546,1.236328275263773,0.09382648125425536,2.069355824627662,5.677804637318216,1.0093272874916197,6.7025744280421,2.3119433686331456,1.402809921406331,2.321934624634175,True,0.364464076665568
DS7,DS7,DS7@146.5,280,147.12360144,145.78739544,147.12360144,evaluation,post,1,True,11,0.38840798958210215,0.8950720215310011,0.052524276066637794,0.06688467184505893,0.5322295719278395,1.236328275263773,0.10026550221553612,1.4088956698076827,3.627360166621573,0.945698972276789,6.7025744280421,1.5740584398982749,1.499080423804803,2.1024636736324,True,0.38840798958210215
DS7,DS7,DS7@147,281,147.62360144,146.28739544,147.62360144,evaluation,post,1,True,11,0.37335417898310247,0.8950720215310011,0.051748728523857986,0.06688467184505893,0.5115964829612633,1.236328275263773,0.09094879857000351,1.8029049875548087,4.828940156677361,0.9852277683580277,6.7025744280421,2.014256891273374,1.3597853747520825,1.9472980382155323,True,0.37335417898310247
DS7,DS7,DS7@147.5,282,148.12360144,146.78739544,148.12360144,evaluation,post,1,True,11,0.36902495871160157,0.8950720215310011,0.05118415439708143,0.06688467184505893,0.5024283860117936,1.236328275263773,0.0875635597032754,1.5308023268546758,4.148235209345343,0.9968909984441813,6.7025744280421,1.7102560353034741,1.3091723004355909,1.8625668465397807,True,0.36902495871160157
DS7,DS7,DS7@148,283,148.62360144,147.28739544,148.62360144,evaluation,post,1,True,11,0.3580436630889771,0.8950720215310011,0.05109723132726481,0.06688467184505893,0.4921512943961512,1.236328275263773,0.09525660283171151,1.359608562454194,3.79732614375672,1.0271003360827426,6.7025744280421,1.518993477338967,1.4241918245839245,1.8087537934642757,True,0.3580436630889771
DS7,DS7,DS7@148.5,284,149.12360144,147.78739544,149.12360144,evaluation,post,1,True,11,0.3382172561538782,0.8950720215310011,0.05026166493606911,0.06688467184505893,0.46302986958019127,1.236328275263773,0.10417435621253969,2.9876408344435856,8.833496162846007,1.0840668203010446,6.7025744280421,3.3378775814412025,1.557522124857902,2.6571524484790303,True,0.3382172561538782
DS7,DS7,DS7@149,285,149.62360144,148.28739544,149.62360144,evaluation,post,1,True,11,0.33279451937307725,0.8950720215310011,0.05002761119082781,0.06688467184505893,0.45385763640319493,1.236328275263773,0.08769533074147748,1.9177250545850175,5.762489893756831,1.1002300384006225,6.7025744280421,2.142537146122377,1.3111424235529971,1.802346362028741,True,0.33279451937307725
DS7,DS7,DS7@149.5,286,150.12360144,148.78739544,150.12360144,evaluation,post,1,True,11,0.3333337543067109,0.8950720215310011,0.050370607319720075,0.06688467184505893,0.4566643791287695,1.236328275263773,0.08964616601147601,1.8235488406791585,5.470639613056574,1.0986110257487745,6.7025744280421,2.0373207929793384,1.3403095737562265,2.0990441671872437,True,0.3333337543067109
DS7,DS7,DS7@150,287,150.62360144,149.28739544,150.62360144,evaluation,post,1,True,11,0.32107883134851045,0.8950720215310011,0.04951829675422943,0.06688467184505893,0.4366855347706661,1.236328275263773,0.08503480444703988,1.7483278784124605,5.445167067133009,1.1360686054771276,6.7025744280421,1.953281787785059,1.2713646056906203,1.570863873389126,True,0.32107883134851045
DS7,DS7,DS7@150.5,288,151.12360144,149.78739544,151.12360144,evaluation,post,1,True,11,0.3380845015474912,0.8950720215310011,0.05022871483101303,0.06688467184505893,0.45847999525316696,1.236328275263773,0.09708822652955824,1.5969182150471726,4.723429224758039,1.084459410166679,6.7025744280421,1.784122591962688,1.4515766296120445,1.9397757794550528,True,0.3380845015474912
DS7,DS7,DS7@151,289,151.62360144,150.28739544,151.62360144,evaluation,post,1,True,11,0.34070594962181644,0.8950720215310011,0.05058430852739465,0.06688467184505893,0.46573910928544027,1.236328275263773,0.09446223274501937,2.514390026146232,7.379941644509605,1.0767354915330967,6.7025744280421,2.8091482759626683,1.412315111059302,2.385588799978847,True,0.34070594962181644
DS7,DS7,DS7@151.5,290,152.12360144,150.78739544,152.12360144,evaluation,post,1,True,11,0.339747149851074,0.8950720215310011,0.05023100810050793,0.06688467184505893,0.4616677578715934,1.236328275263773,0.11224044933453557,2.5796050818412684,7.592720300882653,1.0795536149453826,6.7025744280421,2.88200839685382,1.678119160015394,2.5083918483424568,True,0.339747149851074
DS7,DS7,DS7@152,291,152.62360144,151.28739544,152.62360144,evaluation,post,1,True,11,0.34611936362741375,0.8950720215310011,0.05041213446042014,0.06688467184505893,0.46848654542708806,1.236328275263773,0.07772768654732934,1.904150018951448,5.501425863596599,1.060971581834756,6.7025744280421,2.1273707289994843,1.1621150915921168,1.8000022467767205,True,0.34611936362741375
DS7,DS7,DS7@152.5,292,153.12360144,151.78739544,153.12360144,evaluation,post,1,True,11,0.32964423635775253,0.8950720215310011,0.049851195597429246,0.06688467184505893,0.4483347692962154,1.236328275263773,0.07837620875728205,2.0400685802448706,6.188697860413523,1.109741277702016,6.7025744280421,2.2792228236062813,1.1718112176560234,2.2432383411642887,True,0.32964423635775253
DS7,DS7,DS7@153,293,153.62360144,152.28739544,153.62360144,evaluation,post,1,True,11,0.3441448056607945,0.8950720215310011,0.05023927708594179,0.06688467184505893,0.46544994470198453,1.236328275263773,0.10302783046030341,2.030814478803332,5.901046435682664,1.0666927634935843,6.7025744280421,2.2688838774444857,1.5403802936937714,1.8901478538910839,True,0.3441448056607945
DS7,DS7,DS7@153.5,294,154.12360144,152.78739544,154.12360144,evaluation,post,1,True,10,0.35332827856488563,0.8950720215310011,0.050780910656911975,0.06688467184505893,0.4794286845800252,1.236328275263773,0.08797149576331595,1.922515820455739,5.441160351683223,1.0403576865949018,6.7025744280421,2.147889526439803,1.3152713968172782,2.0435162761417773,True,0.35332827856488563
DS7,DS7,DS7@154,295,154.62360144,153.28739544,154.62360144,evaluation,post,1,True,10,0.3733611655182064,0.8950720215310011,0.051841626511773875,0.06688467184505893,0.5088188645193288,1.236328275263773,0.08668303417237032,1.6107368785189118,4.314152159567243,0.9852090556446608,6.7025744280421,1.7995611970573964,1.2960074674983098,1.7050511666852408,True,0.3733611655182064
DS7,DS7,DS7@154.5,296,155.12360144,153.78739544,155.12360144,evaluation,post,1,True,10,0.39405416941383403,0.8950720215310011,0.052567709979067546,0.06688467184505893,0.5347910838694048,1.236328275263773,0.07737050811329059,1.8737358073652222,4.75502089002752,0.9312668933125989,6.7025744280421,2.093391104059133,1.1567748779948046,1.5870098445226377,True,0.39405416941383403
DS7,DS7,DS7@155,297,155.62360144,154.28739544,155.62360144,evaluation,post,1,True,10,0.40853383413824523,0.8950720215310011,0.05368630319044984,0.06688467184505893,0.559437056537197,1.236328275263773,0.07134358802196905,1.977001137951654,4.839259255287656,0.895180542804084,6.7025744280421,2.2087620776817904,1.0666657405038837,1.7322946230182814,True,0.40853383413824523
DS7,DS7,DS7@155.5,298,156.12360144,154.78739544,156.12360144,evaluation,post,1,True,10,0.41959551408623685,0.8950720215310011,0.0545779825633454,0.06688467184505893,0.5777416917813029,1.236328275263773,0.0809839813062353,1.9947087713662561,4.753884882945384,0.8684640934460355,6.7025744280421,2.228545550953934,1.2108003085346368,1.7904166014092504,True,0.41959551408623685
DS7,DS7,DS7@156,299,156.62360144,155.28739544,156.62360144,evaluation,post,1,True,10,0.41395911525910273,0.8950720215310011,0.05432837241578302,0.06688467184505893,0.5697904496087396,1.236328275263773,0.08442663272329341,2.1002067266496267,5.073464139894782,0.8819880654462549,6.7025744280421,2.3464108765876395,1.2622717641326124,2.570283806713798,True,0.41395911525910273
DS7,DS7,DS7@156.5,300,157.12360144,155.78739544,157.12360144,evaluation,post,1,True,10,0.421232742017729,0.8950720215310011,0.05476119951864446,0.06688467184505893,0.5808794030764189,1.236328275263773,0.08341572664720945,2.134539923179203,5.0673646900158715,0.8645697666587051,6.7025744280421,2.384768903320338,1.2471575974902795,2.0987371791059806,True,0.421232742017729
DS7,DS7,DS7@157,301,157.62360144,156.28739544,157.62360144,evaluation,post,1,True,10,0.4107678194813869,0.8950720215310011,0.0542114067786849,0.06688467184505893,0.5643563518091815,1.236328275263773,0.08489857783942956,1.370985584380528,3.337616822348598,0.8897271402148055,6.7025744280421,1.5317042108360033,1.2693278668706125,1.9174385039033157,True,0.4107678194813869
DS7,DS7,DS7@157.5,302,158.12360144,156.78739544,158.12360144,evaluation,post,1,True,10,0.41522682104684294,0.8950720215310011,0.053895046945661426,0.06688467184505893,0.5676764069120367,1.236328275263773,0.09419513078937267,2.0556380520025685,4.9506388985664,0.8789303513197919,6.7025744280421,2.2966174816708547,1.4083216406829284,2.984465758289626,True,0.41522682104684294
DS7,DS7,DS7@158,303,158.62360144,157.28739544,158.62360144,evaluation,post,1,True,10,0.4194163893499355,0.8950720215310011,0.05403839485974777,0.06688467184505893,0.576867656931574,1.236328275263773,0.10549241599968422,2.396015665273462,5.7127373324326,0.8688910831902554,6.7025744280421,2.6768970626242226,1.5772285800259542,2.8714441279295793,True,0.4194163893499355
DS7,DS7,DS7@158.5,304,159.12360144,157.78739544,159.12360144,evaluation,post,1,True,10,0.4159689936873809,0.8950720215310011,0.05400497047945593,0.06688467184505893,0.5750956770107416,1.236328275263773,0.07704629265444221,2.158067238370265,5.188048318794041,0.877144555904035,6.7025744280421,2.4110542911160797,1.151927497423073,2.157761428947266,True,0.4159689936873809
DS7,DS7,DS7@159,305,159.62360144,158.28739544,159.62360144,evaluation,post,1,True,10,0.4261447683566665,0.8950720215310011,0.05392016214029148,0.06688467184505893,0.5854471856444274,1.236328275263773,0.08458021712982453,2.4349741347815557,5.713959939415659,0.8529761586193613,6.7025744280421,2.720422576293454,1.2645680212913066,2.404051141156068,True,0.4261447683566665
DS7,DS7,DS7@159.5,306,160.12360144,158.78739544,160.12360144,evaluation,post,1,True,10,0.43666158578064196,0.8950720215310011,0.05442739732102013,0.06688467184505893,0.6013081867749498,1.236328275263773,0.11820014069751839,1.8844878194213313,4.315671176003126,0.8285967871395943,6.7025744280421,2.1054035586968256,1.7672231534802747,2.551745167707498,True,0.43666158578064196
DS7,DS7,DS7@160,307,160.62360144,159.28739544,160.62360144,evaluation,post,1,True,10,0.45501486070744657,0.8950720215310011,0.055201916370632056,0.06688467184505893,0.6229514167072053,1.236328275263773,0.10951119388729429,1.4251655540448647,3.1321296887513768,0.7874251996690551,6.7025744280421,1.5922356187685884,1.6373137651176854,1.7454222782191127,True,0.45501486070744657
DS7,DS7,DS7@160.5,308,161.12360144,159.78739544,161.12360144,evaluation,post,1,True,10,0.4750964217996785,0.8950720215310011,0.05565742504635487,0.06688467184505893,0.6479182709935251,1.236328275263773,0.07240214539552126,2.2384702319829506,4.7116124838481515,0.7442375022853593,6.7025744280421,2.500882809580056,1.0824923468749876,2.251550092549331,True,0.4750964217996785
DS7,DS7,DS7@161,309,161.62360144,160.28739544,161.62360144,evaluation,post,1,True,10,0.47220033531051936,0.8950720215310011,0.05578889156555214,0.06688467184505893,0.6475610502301711,1.236328275263773,0.10500055106123728,1.7647965853772511,3.7373895217942215,0.7503519442282249,6.7025744280421,1.9716810970793226,1.5698746538590385,2.205898853524654,True,0.47220033531051936
DS7,DS7,DS7@161.5,310,162.12360144,160.78739544,162.12360144,evaluation,post,1,True,10,0.47733560752332416,0.8950720215310011,0.05599992735244214,0.06688467184505893,0.655452026926842,1.236328275263773,0.10335273083976637,1.2926238072480716,2.7079978674855316,0.7395354557764995,6.7025744280421,1.4441561976622472,1.5452379145880715,2.1204286853564884,True,0.47733560752332416
DS7,DS7,DS7@162,311,162.62360144,161.28739544,162.62360144,evaluation,post,1,True,10,0.49218063278436086,0.8950720215310011,0.0562232282192944,0.06688467184505893,0.6753406166729685,1.236328275263773,0.08883606087103858,2.2975885348057377,4.66818152069056,0.7089094900635446,6.7025744280421,2.566931464214201,1.3281976037324505,2.192572275117433,True,0.49218063278436086
DS7,DS7,DS7@162.5,312,163.12360144,161.78739544,163.12360144,evaluation,post,1,True,10,0.48496835228797386,0.8950720215310011,0.055942040071059504,0.06688467184505893,0.6641148401619142,1.236328275263773,0.10848948223305287,1.6957847883860295,3.496691650879261,0.7236716431882113,6.7025744280421,1.8945791484862045,1.622038043101612,1.9060920298470703,True,0.48496835228797386
DS7,DS7,DS7@163,313,163.62360144,162.28739544,163.62360144,evaluation,post,1,True,10,0.4964596789384935,0.8950720215310011,0.056100816993443756,0.06688467184505893,0.6770641606231853,1.236328275263773,0.07932767624791784,1.2275664112927247,2.472640706527164,0.7002530093918622,6.7025744280421,1.37147221873051,1.1860367115455637,1.3324832170136633,True,0.4964596789384935
DS7,DS7,DS7@163.5,314,164.12360144,162.78739544,164.12360144,evaluation,post,1,True,10,0.5141443410792834,0.8950720215310011,0.05684669285154367,0.06688467184505893,0.7032106194056761,1.236328275263773,0.06748857945030318,1.2945326109892306,2.51783887822585,0.6652512337289133,6.7025744280421,1.4462887676624736,1.0090290882587152,1.350288579156148,True,0.5141443410792834
DS7,DS7,DS7@164,315,164.62360144,163.28739544,164.62360144,evaluation,post,1,True,10,0.5318973092657691,0.8950720215310011,0.05758911460524454,0.06688467184505893,0.7308555573296781,1.236328275263773,0.07555111701635042,1.6931143490868008,3.1831602070406717,0.6313048359686589,6.7025744280421,1.8915956575100692,1.1295729639126832,1.9173689747756077,True,0.5318973092657691
DS7,DS7,DS7@164.5,316,165.12360144,163.78739544,165.12360144,evaluation,post,1,True,10,0.5551912905701247,0.8950720215310011,0.05834964726404317,0.06688467184505893,0.76331212410656,1.236328275263773,0.10265955905299792,1.9205247985354987,3.459212763520331,0.5884425569260489,6.7025744280421,2.1456650999441176,1.534874227847196,1.9102840278408717,True,0.5551912905701247
DS7,DS7,DS7@165,317,165.62360144,164.28739544,165.62360144,evaluation,post,1,True,10,0.5741689841703862,0.8950720215310011,0.059408855916683496,0.06688467184505893,0.7933541468291823,1.236328275263773,0.08482881996343872,2.73287683747621,4.759708226707739,0.5548315284796306,6.7025744280421,3.0532479752877135,1.2682849092830737,2.446512605541116,True,0.5741689841703862
DS7,DS7,DS7@165.5,318,166.12360144,164.78739544,166.12360144,evaluation,post,1,True,10,0.5898643981743369,0.8950720215310011,0.05995388922424218,0.06688467184505893,0.815750611803931,1.236328275263773,0.06713515575138254,2.56174989023165,4.342947121678152,0.5278626021009808,6.7025744280421,2.8620600673561816,1.0037450121143432,2.128820777546133,True,0.5898643981743369
DS7,DS7,DS7@166,319,166.62360144,165.28739544,166.62360144,evaluation,post,1,True,10,0.5644698766378989,0.8950720215310011,0.059275860503398094,0.06688467184505893,0.7784823925826949,1.236328275263773,0.08787612120302869,2.20645897933305,3.908904745236688,0.5718682597252189,6.7025744280421,2.46511892479775,1.313845441397953,2.6168455234067274,True,0.5644698766378989
DS7,DS7,DS7@166.5,320,167.12360144,165.78739544,167.12360144,evaluation,post,1,True,10,0.5792107295635545,0.8950720215310011,0.05976244715266555,0.06688467184505893,0.798486843650146,1.236328275263773,0.08513458202528872,1.5255069678399693,2.633768488697484,0.5460889132832579,6.7025744280421,1.7043399091289024,1.2728563911101551,1.7409108309818186,True,0.5792107295635545
DS7,DS7,DS7@167,321,167.62360144,166.28739544,167.62360144,evaluation,post,1,True,10,0.5763394071344784,0.8950720215310011,0.059497473549968725,0.06688467184505893,0.794797868754213,1.236328275263773,0.09653585151806617,2.4094963664628137,4.180689948727735,0.5510585433276151,6.7025744280421,2.691958086614553,1.4433180107647892,2.339198825580275,True,0.5763394071344784
DS7,DS7,DS7@167.5,322,168.12360144,166.78739544,168.12360144,evaluation,post,1,True,10,0.5756877865209493,0.8950720215310011,0.05952584669523441,0.06688467184505893,0.7921576727300743,1.236328275263773,0.09691490531592568,2.056629015903805,3.572472899473203,0.5521898025315821,6.7025744280421,2.297724614814779,1.448985285304726,1.7806586288211723,True,0.5756877865209493
